Force;Acc4;
0.832499;0.348815;
0.878819;0.374071;
0.924398;0.399008;
0.969198;0.423606;
1.013182;0.447844;
1.056314;0.471703;
1.098558;0.495161;
1.139880;0.518200;
1.180246;0.540801;
1.219623;0.562945;
1.257978;0.584613;
1.295280;0.605788;
1.331499;0.626452;
1.366605;0.646588;
1.400568;0.666179;
1.433363;0.685210;
1.464960;0.703664;
1.495336;0.721527;
1.524464;0.738783;
1.552322;0.755419;
1.578887;0.771421;
1.604136;0.786775;
1.628050;0.801470;
1.650609;0.815494;
1.671794;0.828834;
1.691590;0.841480;
1.709979;0.853423;
1.726947;0.864651;
1.742480;0.875157;
1.756566;0.884931;
1.769193;0.893966;
1.780352;0.902256;
1.790034;0.909792;
1.798232;0.916569;
1.804938;0.922583;
1.810148;0.927827;
1.813858;0.932299;
1.816065;0.935995;
1.816769;0.938912;
1.815968;0.941049;
1.813665;0.942403;
1.809861;0.942974;
1.804561;0.942761;
1.797769;0.941766;
1.789491;0.939990;
1.779734;0.937435;
1.768508;0.934102;
1.755822;0.929995;
1.741687;0.925118;
1.726115;0.919476;
1.709120;0.913073;
1.690717;0.905915;
1.670920;0.898008;
1.649748;0.889359;
1.627217;0.879977;
1.603348;0.869868;
1.578160;0.859042;
1.551676;0.847508;
1.523916;0.835276;
1.494905;0.822356;
1.464667;0.808760;
1.433228;0.794499;
1.400614;0.779585;
1.366852;0.764032;
1.331972;0.747851;
1.296002;0.731057;
1.258972;0.713665;
1.220913;0.695688;
1.181858;0.677142;
1.141839;0.658043;
1.100890;0.638407;
1.059044;0.618250;
1.016338;0.597589;
0.972805;0.576442;
0.928484;0.554826;
0.883411;0.532760;
0.837623;0.510262;
0.791160;0.487351;
0.744058;0.464046;
0.696359;0.440366;
0.648102;0.416332;
0.599327;0.391963;
0.550075;0.367280;
0.500387;0.342303;
0.450304;0.317054;
0.399868;0.291553;
0.349121;0.265821;
0.298106;0.239880;
0.246864;0.213752;
0.195440;0.187457;
0.143874;0.161019;
0.092212;0.134459;
0.040495;0.107798;
-0.011234;0.081060;
-0.062931;0.054266;
-0.114553;0.027438;
-0.166058;0.000599;
-0.217402;-0.026229;
-0.268543;-0.053023;
-0.319438;-0.079763;
-0.370045;-0.106425;
-0.420323;-0.132988;
-0.470228;-0.159430;
-0.519720;-0.185728;
-0.568758;-0.211862;
-0.617300;-0.237809;
-0.665307;-0.263548;
-0.712739;-0.289059;
-0.759556;-0.314319;
-0.805720;-0.339309;
-0.851192;-0.364007;
-0.895935;-0.388394;
-0.939911;-0.412449;
-0.983084;-0.436153;
-1.025419;-0.459485;
-1.066880;-0.482428;
-1.107433;-0.504962;
-1.147045;-0.527068;
-1.185683;-0.548729;
-1.223315;-0.569927;
-1.259910;-0.590644;
-1.295437;-0.610863;
-1.329869;-0.630568;
-1.363175;-0.649743;
-1.395329;-0.668372;
-1.426305;-0.686440;
-1.456077;-0.703933;
-1.484620;-0.720835;
-1.511912;-0.737133;
-1.537930;-0.752813;
-1.562652;-0.767864;
-1.586059;-0.782272;
-1.608132;-0.796027;
-1.628853;-0.809116;
-1.648204;-0.821529;
-1.666171;-0.833256;
-1.682739;-0.844288;
-1.697895;-0.854615;
-1.711626;-0.864230;
-1.723922;-0.873124;
-1.734773;-0.881290;
-1.744171;-0.888722;
-1.752109;-0.895414;
-1.758580;-0.901359;
-1.763580;-0.906555;
-1.767106;-0.910996;
-1.769154;-0.914678;
-1.769725;-0.917600;
-1.768818;-0.919758;
-1.766434;-0.921152;
-1.762577;-0.921779;
-1.757251;-0.921640;
-1.750460;-0.920735;
-1.742210;-0.919065;
-1.732511;-0.916631;
-1.721369;-0.913436;
-1.708796;-0.909482;
-1.694802;-0.904772;
-1.679400;-0.899311;
-1.662604;-0.893104;
-1.644428;-0.886155;
-1.624888;-0.878470;
-1.604000;-0.870056;
-1.581785;-0.860920;
-1.558259;-0.851070;
-1.533444;-0.840514;
-1.507361;-0.829260;
-1.480033;-0.817319;
-1.451482;-0.804701;
-1.421733;-0.791415;
-1.390812;-0.777473;
-1.358745;-0.762887;
-1.325560;-0.747668;
-1.291283;-0.731831;
-1.255945;-0.715387;
-1.219576;-0.698352;
-1.182206;-0.680738;
-1.143866;-0.662561;
-1.104590;-0.643836;
-1.064411;-0.624579;
-1.023361;-0.604806;
-0.981476;-0.584533;
-0.938792;-0.563778;
-0.895343;-0.542558;
-0.851168;-0.520890;
-0.806301;-0.498793;
-0.760783;-0.476286;
-0.714650;-0.453387;
-0.667941;-0.430116;
-0.620696;-0.406491;
-0.572954;-0.382534;
-0.524755;-0.358264;
-0.476140;-0.333701;
-0.427149;-0.308866;
-0.377823;-0.283780;
-0.328204;-0.258464;
-0.278333;-0.232940;
-0.228252;-0.207228;
-0.178003;-0.181350;
-0.127627;-0.155329;
-0.077167;-0.129186;
-0.026664;-0.102943;
0.023838;-0.076622;
0.074298;-0.050245;
0.124674;-0.023834;
0.174924;0.002588;
0.225006;0.028999;
0.274878;0.055378;
0.324498;0.081701;
0.373826;0.107947;
0.422821;0.134093;
0.471441;0.160118;
0.519646;0.186000;
0.567396;0.211717;
0.614651;0.237248;
0.661373;0.262570;
0.707522;0.287664;
0.753061;0.312507;
0.797950;0.337080;
0.842153;0.361360;
0.885634;0.385329;
0.928357;0.408966;
0.970285;0.432251;
1.011384;0.455165;
1.051621;0.477688;
1.090961;0.499803;
1.129373;0.521489;
1.166825;0.542730;
1.203285;0.563508;
1.238724;0.583805;
1.273112;0.603604;
1.306421;0.622889;
1.338624;0.641645;
1.369693;0.659854;
1.399604;0.677503;
1.428331;0.694577;
1.455852;0.711061;
1.482143;0.726943;
1.507183;0.742208;
1.530951;0.756845;
1.553428;0.770841;
1.574596;0.784185;
1.594437;0.796866;
1.612935;0.808874;
1.630075;0.820198;
1.645843;0.830830;
1.660227;0.840762;
1.673214;0.849984;
1.684794;0.858490;
1.694959;0.866273;
1.703700;0.873326;
1.711010;0.879645;
1.716883;0.885223;
1.721315;0.890058;
1.724304;0.894145;
1.725846;0.897480;
1.725940;0.900063;
1.724589;0.901890;
1.721792;0.902961;
1.717552;0.903275;
1.711875;0.902832;
1.704764;0.901634;
1.696226;0.899680;
1.686270;0.896974;
1.674903;0.893518;
1.662136;0.889316;
1.647979;0.884370;
1.632445;0.878686;
1.615548;0.872269;
1.597302;0.865124;
1.577722;0.857258;
1.556826;0.848678;
1.534631;0.839390;
1.511157;0.829405;
1.486422;0.818729;
1.460450;0.807372;
1.433260;0.795344;
1.404877;0.782656;
1.375325;0.769317;
1.344628;0.755341;
1.312813;0.740738;
1.279907;0.725522;
1.245936;0.709704;
1.210931;0.693300;
1.174920;0.676322;
1.137935;0.658785;
1.100005;0.640703;
1.061163;0.622094;
1.021442;0.602971;
0.980875;0.583352;
0.939496;0.563252;
0.897340;0.542690;
0.854443;0.521681;
0.810840;0.500245;
0.766569;0.478398;
0.721666;0.456160;
0.676169;0.433549;
0.630117;0.410585;
0.583547;0.387286;
0.536500;0.363672;
0.489014;0.339763;
0.441130;0.315578;
0.392887;0.291140;
0.344327;0.266467;
0.295489;0.241580;
0.246416;0.216501;
0.197147;0.191250;
0.147725;0.165849;
0.098191;0.140318;
0.048585;0.114679;
-0.001049;0.088954;
-0.050670;0.063163;
-0.100238;0.037329;
-0.149710;0.011473;
-0.199045;-0.014384;
-0.248201;-0.040220;
-0.297138;-0.066013;
-0.345814;-0.091742;
-0.394189;-0.117386;
-0.442223;-0.142922;
-0.489874;-0.168331;
-0.537103;-0.193591;
-0.583872;-0.218681;
-0.630139;-0.243580;
-0.675868;-0.268267;
-0.721019;-0.292723;
-0.765555;-0.316926;
-0.809438;-0.340857;
-0.852633;-0.364495;
-0.895102;-0.387822;
-0.936811;-0.410818;
-0.977725;-0.433464;
-1.017808;-0.455742;
-1.057029;-0.477632;
-1.095354;-0.499117;
-1.132751;-0.520179;
-1.169189;-0.540801;
-1.204637;-0.560965;
-1.239067;-0.580656;
-1.272449;-0.599856;
-1.304756;-0.618551;
-1.335960;-0.636724;
-1.366036;-0.654361;
-1.394959;-0.671447;
-1.422704;-0.687968;
-1.449249;-0.703911;
-1.474572;-0.719262;
-1.498651;-0.734009;
-1.521468;-0.748139;
-1.543002;-0.761642;
-1.563235;-0.774506;
-1.582153;-0.786720;
-1.599738;-0.798275;
-1.615976;-0.809161;
-1.630855;-0.819369;
-1.644361;-0.828891;
-1.656485;-0.837718;
-1.667215;-0.845845;
-1.676544;-0.853264;
-1.684463;-0.859968;
-1.690967;-0.865954;
-1.696051;-0.871215;
-1.699710;-0.875747;
-1.701943;-0.879548;
-1.702746;-0.882613;
-1.702121;-0.884940;
-1.700068;-0.886528;
-1.696590;-0.887375;
-1.691688;-0.887481;
-1.685369;-0.886845;
-1.677637;-0.885469;
-1.668500;-0.883353;
-1.657966;-0.880499;
-1.646043;-0.876910;
-1.632743;-0.872588;
-1.618076;-0.867538;
-1.602056;-0.861764;
-1.584697;-0.855270;
-1.566012;-0.848062;
-1.546019;-0.840146;
-1.524734;-0.831529;
-1.502176;-0.822217;
-1.478364;-0.812219;
-1.453318;-0.801543;
-1.427059;-0.790198;
-1.399610;-0.778194;
-1.370995;-0.765540;
-1.341236;-0.752247;
-1.310360;-0.738326;
-1.278393;-0.723789;
-1.245361;-0.708648;
-1.211293;-0.692916;
-1.176218;-0.676605;
-1.140164;-0.659730;
-1.103162;-0.642305;
-1.065243;-0.624343;
-1.026440;-0.605861;
-0.986784;-0.586874;
-0.946310;-0.567397;
-0.905051;-0.547447;
-0.863041;-0.527041;
-0.820317;-0.506196;
-0.776913;-0.484929;
-0.732867;-0.463258;
-0.688215;-0.441201;
-0.642994;-0.418777;
-0.597243;-0.396005;
-0.551000;-0.372904;
-0.504303;-0.349493;
-0.457192;-0.325791;
-0.409705;-0.301820;
-0.361884;-0.277598;
-0.313768;-0.253147;
-0.265396;-0.228486;
-0.216810;-0.203637;
-0.168051;-0.178621;
-0.119158;-0.153458;
-0.070173;-0.128170;
-0.021137;-0.102777;
0.027910;-0.077303;
0.076925;-0.051766;
0.125870;-0.026191;
0.174701;-0.000596;
0.223379;0.024994;
0.271864;0.050560;
0.320114;0.076080;
0.368089;0.101532;
0.415749;0.126894;
0.463055;0.152146;
0.509967;0.177267;
0.556446;0.202234;
0.602454;0.227027;
0.647951;0.251626;
0.692899;0.276009;
0.737263;0.300156;
0.781004;0.324048;
0.824086;0.347662;
0.866473;0.370981;
0.908130;0.393984;
0.949022;0.416652;
0.989116;0.438966;
1.028377;0.460908;
1.066774;0.482458;
1.104274;0.503599;
1.140846;0.524314;
1.176459;0.544584;
1.211085;0.564393;
1.244694;0.583725;
1.277258;0.602563;
1.308751;0.620891;
1.339146;0.638695;
1.368417;0.655959;
1.396542;0.672669;
1.423495;0.688811;
1.449256;0.704371;
1.473802;0.719338;
1.497113;0.733698;
1.519170;0.747440;
1.539955;0.760551;
1.559450;0.773022;
1.577640;0.784842;
1.594508;0.796002;
1.610043;0.806491;
1.624229;0.816303;
1.637057;0.825427;
1.648515;0.833858;
1.658594;0.841588;
1.667286;0.848611;
1.674583;0.854922;
1.680480;0.860515;
1.684973;0.865385;
1.688056;0.869530;
1.689729;0.872945;
1.689989;0.875628;
1.688838;0.877578;
1.686275;0.878792;
1.682304;0.879270;
1.676928;0.879013;
1.670151;0.878019;
1.661979;0.876290;
1.652421;0.873829;
1.641482;0.870637;
1.629174;0.866717;
1.615506;0.862073;
1.600490;0.856709;
1.584139;0.850629;
1.566467;0.843840;
1.547488;0.836346;
1.527219;0.828154;
1.505677;0.819272;
1.482880;0.809707;
1.458847;0.799467;
1.433598;0.788560;
1.407155;0.776998;
1.379539;0.764788;
1.350775;0.751942;
1.320886;0.738470;
1.289897;0.724385;
1.257834;0.709697;
1.224725;0.694420;
1.190596;0.678565;
1.155477;0.662148;
1.119397;0.645181;
1.082386;0.627678;
1.044474;0.609656;
1.005695;0.591128;
0.966080;0.572110;
0.925662;0.552619;
0.884475;0.532670;
0.842554;0.512282;
0.799933;0.491469;
0.756649;0.470251;
0.712737;0.448645;
0.668234;0.426669;
0.623178;0.404342;
0.577605;0.381681;
0.531555;0.358707;
0.485066;0.335438;
0.438176;0.311895;
0.390925;0.288096;
0.343353;0.264061;
0.295498;0.239811;
0.247402;0.215366;
0.199104;0.190746;
0.150644;0.165972;
0.102064;0.141064;
0.053404;0.116044;
0.004704;0.090932;
-0.043995;0.065750;
-0.092651;0.040517;
-0.141225;0.015255;
-0.189676;-0.010014;
-0.237963;-0.035270;
-0.286046;-0.060492;
-0.333884;-0.085659;
-0.381438;-0.110749;
-0.428668;-0.135743;
-0.475535;-0.160619;
-0.521998;-0.185356;
-0.568021;-0.209935;
-0.613563;-0.234334;
-0.658587;-0.258533;
-0.703056;-0.282513;
-0.746931;-0.306253;
-0.790178;-0.329734;
-0.832758;-0.352936;
-0.874638;-0.375840;
-0.915781;-0.398427;
-0.956154;-0.420678;
-0.995723;-0.442576;
-1.034455;-0.464101;
-1.072317;-0.485237;
-1.109278;-0.505964;
-1.145307;-0.526268;
-1.180374;-0.546129;
-1.214450;-0.565533;
-1.247507;-0.584463;
-1.279516;-0.602904;
-1.310451;-0.620840;
-1.340287;-0.638256;
-1.368999;-0.655139;
-1.396562;-0.671474;
-1.422954;-0.687247;
-1.448153;-0.702446;
-1.472137;-0.717058;
-1.494888;-0.731071;
-1.516386;-0.744474;
-1.536613;-0.757255;
-1.555552;-0.769404;
-1.573189;-0.780911;
-1.589508;-0.791766;
-1.604495;-0.801961;
-1.618140;-0.811487;
-1.630429;-0.820336;
-1.641354;-0.828502;
-1.650906;-0.835976;
-1.659076;-0.842753;
-1.665857;-0.848828;
-1.671246;-0.854195;
-1.675237;-0.858850;
-1.677827;-0.862790;
-1.679014;-0.866010;
-1.678798;-0.868508;
-1.677179;-0.870283;
-1.674159;-0.871332;
-1.669740;-0.871655;
-1.663927;-0.871252;
-1.656724;-0.870123;
-1.648138;-0.868268;
-1.638176;-0.865690;
-1.626848;-0.862390;
-1.614162;-0.858371;
-1.600130;-0.853637;
-1.584763;-0.848191;
-1.568075;-0.842038;
-1.550081;-0.835183;
-1.530794;-0.827632;
-1.510233;-0.819390;
-1.488413;-0.810465;
-1.465355;-0.800864;
-1.441077;-0.790595;
-1.415599;-0.779667;
-1.388944;-0.768088;
-1.361134;-0.755868;
-1.332192;-0.743018;
-1.302143;-0.729548;
-1.271012;-0.715468;
-1.238825;-0.700792;
-1.205609;-0.685531;
-1.171393;-0.669697;
-1.136205;-0.653305;
-1.100074;-0.636367;
-1.063030;-0.618897;
-1.025106;-0.600911;
-0.986332;-0.582424;
-0.946742;-0.563450;
-0.906367;-0.544005;
-0.865243;-0.524106;
-0.823402;-0.503770;
-0.780882;-0.483013;
-0.737716;-0.461852;
-0.693941;-0.440306;
-0.649594;-0.418393;
-0.604712;-0.396130;
-0.559331;-0.373537;
-0.513491;-0.350632;
-0.467229;-0.327435;
-0.420585;-0.303964;
-0.373596;-0.280240;
-0.326302;-0.256283;
-0.278743;-0.232113;
-0.230958;-0.207749;
-0.182987;-0.183213;
-0.134870;-0.158524;
-0.086648;-0.133704;
-0.038360;-0.108774;
0.009953;-0.083754;
0.058251;-0.058666;
0.106494;-0.033530;
0.154641;-0.008367;
0.202653;0.016800;
0.250490;0.041952;
0.298111;0.067067;
0.345477;0.092124;
0.392548;0.117102;
0.439286;0.141979;
0.485651;0.166736;
0.531606;0.191351;
0.577111;0.215803;
0.622128;0.240073;
0.666621;0.264139;
0.710553;0.287982;
0.753886;0.311582;
0.796585;0.334918;
0.838615;0.357971;
0.879940;0.380722;
0.920526;0.403152;
0.960339;0.425242;
0.999347;0.446973;
1.037516;0.468328;
1.074816;0.489288;
1.111215;0.509836;
1.146683;0.529955;
1.181190;0.549628;
1.214708;0.568839;
1.247210;0.587571;
1.278668;0.605808;
1.309055;0.623537;
1.338348;0.640741;
1.366521;0.657407;
1.393551;0.673521;
1.419416;0.689069;
1.444095;0.704038;
1.467566;0.718417;
1.489811;0.732193;
1.510811;0.745354;
1.530549;0.757890;
1.549008;0.769791;
1.566174;0.781047;
1.582031;0.791648;
1.596567;0.801585;
1.609770;0.810851;
1.621630;0.819439;
1.632135;0.827340;
1.641279;0.834548;
1.649052;0.841058;
1.655450;0.846865;
1.660466;0.851963;
1.664097;0.856349;
1.666340;0.860019;
1.667193;0.862970;
1.666655;0.865200;
1.664728;0.866708;
1.661412;0.867491;
1.656712;0.867551;
1.650630;0.866886;
1.643173;0.865497;
1.634346;0.863387;
1.624157;0.860556;
1.612614;0.857008;
1.599728;0.852745;
1.585510;0.847772;
1.569970;0.842092;
1.553123;0.835710;
1.534983;0.828632;
1.515565;0.820865;
1.494885;0.812414;
1.472960;0.803287;
1.449809;0.793492;
1.425452;0.783036;
1.399908;0.771930;
1.373199;0.760182;
1.345348;0.747802;
1.316378;0.734800;
1.286313;0.721188;
1.255178;0.706978;
1.222998;0.692180;
1.189802;0.676808;
1.155616;0.660875;
1.120470;0.644393;
1.084392;0.627378;
1.047412;0.609842;
1.009562;0.591801;
0.970873;0.573270;
0.931376;0.554264;
0.891106;0.534799;
0.850095;0.514893;
0.808377;0.494560;
0.765988;0.473819;
0.722963;0.452686;
0.679337;0.431180;
0.635147;0.409318;
0.590429;0.387118;
0.545222;0.364600;
0.499561;0.341781;
0.453487;0.318681;
0.407036;0.295319;
0.360248;0.271715;
0.313161;0.247889;
0.265815;0.223859;
0.218249;0.199646;
0.170503;0.175271;
0.122616;0.150754;
0.074629;0.126114;
0.026581;0.101373;
-0.021487;0.076551;
-0.069536;0.051669;
-0.117526;0.026747;
-0.165416;0.001806;
-0.213168;-0.023134;
-0.260740;-0.048050;
-0.308093;-0.072924;
-0.355189;-0.097734;
-0.401988;-0.122460;
-0.448450;-0.147081;
-0.494537;-0.171576;
-0.540212;-0.195927;
-0.585435;-0.220111;
-0.630169;-0.244111;
-0.674377;-0.267904;
-0.718022;-0.291473;
-0.761067;-0.314797;
-0.803478;-0.337857;
-0.845218;-0.360634;
-0.886253;-0.383110;
-0.926549;-0.405265;
-0.966072;-0.427082;
-1.004789;-0.448542;
-1.042668;-0.469628;
-1.079678;-0.490322;
-1.115787;-0.510608;
-1.150966;-0.530468;
-1.185186;-0.549886;
-1.218417;-0.568846;
-1.250633;-0.587333;
-1.281806;-0.605332;
-1.311910;-0.622827;
-1.340921;-0.639804;
-1.368815;-0.656249;
-1.395567;-0.672149;
-1.421157;-0.687490;
-1.445562;-0.702260;
-1.468763;-0.716447;
-1.490740;-0.730039;
-1.511475;-0.743025;
-1.530951;-0.755394;
-1.549151;-0.767137;
-1.566061;-0.778242;
-1.581667;-0.788702;
-1.595955;-0.798507;
-1.608914;-0.807650;
-1.620533;-0.816122;
-1.630803;-0.823918;
-1.639715;-0.831030;
-1.647262;-0.837453;
-1.653437;-0.843182;
-1.658237;-0.848211;
-1.661656;-0.852536;
-1.663693;-0.856155;
-1.664345;-0.859063;
-1.663612;-0.861259;
-1.661495;-0.862741;
-1.657997;-0.863507;
-1.653119;-0.863556;
-1.646867;-0.862889;
-1.639245;-0.861507;
-1.630260;-0.859410;
-1.619921;-0.856600;
-1.608235;-0.853079;
-1.595212;-0.848850;
-1.580864;-0.843916;
-1.565203;-0.838283;
-1.548242;-0.831953;
-1.529994;-0.824933;
-1.510477;-0.817228;
-1.489705;-0.808845;
-1.467697;-0.799790;
-1.444471;-0.790070;
-1.420047;-0.779695;
-1.394444;-0.768672;
-1.367685;-0.757010;
-1.339792;-0.744719;
-1.310788;-0.731809;
-1.280698;-0.718291;
-1.249546;-0.704176;
-1.217359;-0.689476;
-1.184163;-0.674203;
-1.149986;-0.658368;
-1.114858;-0.641987;
-1.078806;-0.625071;
-1.041861;-0.607636;
-1.004054;-0.589695;
-0.965416;-0.571263;
-0.925980;-0.552356;
-0.885778;-0.532989;
-0.844843;-0.513179;
-0.803210;-0.492942;
-0.760913;-0.472295;
-0.717987;-0.451254;
-0.674468;-0.429838;
-0.630393;-0.408064;
-0.585797;-0.385951;
-0.540717;-0.363516;
-0.495192;-0.340779;
-0.449258;-0.317758;
-0.402955;-0.294473;
-0.356320;-0.270944;
-0.309392;-0.247188;
-0.262210;-0.223228;
-0.214813;-0.199082;
-0.167241;-0.174770;
-0.119532;-0.150314;
-0.071727;-0.125733;
-0.023865;-0.101049;
0.024014;-0.076281;
0.071871;-0.051450;
0.119666;-0.026578;
0.167360;-0.001684;
0.214912;0.023210;
0.262284;0.048083;
0.309436;0.072915;
0.356329;0.097684;
0.402925;0.122371;
0.449184;0.146954;
0.495069;0.171412;
0.540542;0.195727;
0.585565;0.219876;
0.630101;0.243840;
0.674112;0.267599;
0.717563;0.291134;
0.760418;0.314423;
0.802641;0.337448;
0.844197;0.360190;
0.885052;0.382630;
0.925172;0.404748;
0.964524;0.426527;
1.003076;0.447949;
1.040796;0.468995;
1.077652;0.489647;
1.113614;0.509890;
1.148653;0.529705;
1.182739;0.549077;
1.215845;0.567990;
1.247942;0.586427;
1.279006;0.604373;
1.309009;0.621814;
1.337927;0.638734;
1.365737;0.655121;
1.392415;0.670961;
1.417940;0.686239;
1.442290;0.700945;
1.465446;0.715065;
1.487387;0.728588;
1.508097;0.741503;
1.527559;0.753800;
1.545755;0.765467;
1.562672;0.776497;
1.578295;0.786879;
1.592611;0.796605;
1.605610;0.805668;
1.617279;0.814059;
1.627610;0.821773;
1.636595;0.828803;
1.644225;0.835143;
1.650495;0.840788;
1.655400;0.845734;
1.658935;0.849977;
1.661098;0.853513;
1.661888;0.856340;
1.661304;0.858456;
1.659346;0.859859;
1.656016;0.860549;
1.651318;0.860524;
1.645254;0.859785;
1.637831;0.858334;
1.629055;0.856171;
1.618933;0.853298;
1.607474;0.849718;
1.594688;0.845435;
1.580584;0.840452;
1.565175;0.834773;
1.548475;0.828404;
1.530496;0.821349;
1.511255;0.813615;
1.490767;0.805209;
1.469049;0.796138;
1.446119;0.786409;
1.421997;0.776031;
1.396703;0.765013;
1.370258;0.753364;
1.342683;0.741093;
1.314003;0.728212;
1.284240;0.714731;
1.253420;0.700662;
1.221568;0.686015;
1.188711;0.670805;
1.154876;0.655043;
1.120091;0.638743;
1.084385;0.621918;
1.047788;0.604582;
1.010329;0.586751;
0.972041;0.568439;
0.932955;0.549661;
0.893104;0.530433;
0.852520;0.510771;
0.811237;0.490691;
0.769290;0.470211;
0.726712;0.449347;
0.683541;0.428117;
0.639811;0.406539;
0.595558;0.384630;
0.550820;0.362408;
0.505633;0.339893;
0.460036;0.317103;
0.414065;0.294056;
0.367760;0.270773;
0.321157;0.247272;
0.274297;0.223572;
0.227218;0.199695;
0.179959;0.175658;
0.132559;0.151483;
0.085057;0.127190;
0.037494;0.102798;
-0.010093;0.078327;
-0.057662;0.053799;
-0.105175;0.029232;
-0.152593;0.004649;
-0.199876;-0.019932;
-0.246984;-0.044490;
-0.293880;-0.069004;
-0.340524;-0.093454;
-0.386877;-0.117821;
-0.432901;-0.142084;
-0.478558;-0.166222;
-0.523810;-0.190217;
-0.568619;-0.214048;
-0.612949;-0.237696;
-0.656764;-0.261142;
-0.700025;-0.284365;
-0.742699;-0.307347;
-0.784750;-0.330070;
-0.826142;-0.352513;
-0.866842;-0.374660;
-0.906816;-0.396492;
-0.946031;-0.417990;
-0.984455;-0.439138;
-1.022055;-0.459918;
-1.058802;-0.480313;
-1.094665;-0.500306;
-1.129614;-0.519880;
-1.163620;-0.539021;
-1.196655;-0.557712;
-1.228693;-0.575938;
-1.259707;-0.593685;
-1.289671;-0.610936;
-1.318561;-0.627680;
-1.346353;-0.643901;
-1.373025;-0.659587;
-1.398554;-0.674725;
-1.422919;-0.689303;
-1.446102;-0.703308;
-1.468082;-0.716730;
-1.488843;-0.729557;
-1.508366;-0.741779;
-1.526637;-0.753386;
-1.543640;-0.764369;
-1.559361;-0.774719;
-1.573789;-0.784427;
-1.586912;-0.793486;
-1.598718;-0.801888;
-1.609199;-0.809626;
-1.618346;-0.816695;
-1.626153;-0.823088;
-1.632612;-0.828801;
-1.637720;-0.833828;
-1.641473;-0.838166;
-1.643867;-0.841811;
-1.644902;-0.844761;
-1.644577;-0.847013;
-1.642892;-0.848565;
-1.639850;-0.849416;
-1.635454;-0.849566;
-1.629707;-0.849014;
-1.622616;-0.847761;
-1.614186;-0.845808;
-1.604425;-0.843157;
-1.593341;-0.839810;
-1.580945;-0.835770;
-1.567247;-0.831040;
-1.552258;-0.825624;
-1.535993;-0.819527;
-1.518464;-0.812754;
-1.499687;-0.805310;
-1.479679;-0.797203;
-1.458455;-0.788437;
-1.436034;-0.779021;
-1.412435;-0.768963;
-1.387679;-0.758271;
-1.361786;-0.746954;
-1.334777;-0.735020;
-1.306677;-0.722481;
-1.277508;-0.709347;
-1.247295;-0.695628;
-1.216064;-0.681336;
-1.183840;-0.666482;
-1.150652;-0.651080;
-1.116525;-0.635142;
-1.081491;-0.618681;
-1.045576;-0.601710;
-1.008813;-0.584245;
-0.971230;-0.566299;
-0.932860;-0.547888;
-0.893735;-0.529026;
-0.853888;-0.509730;
-0.813351;-0.490016;
-0.772158;-0.469900;
-0.730344;-0.449398;
-0.687944;-0.428529;
-0.644992;-0.407308;
-0.601525;-0.385755;
-0.557579;-0.363887;
-0.513190;-0.341722;
-0.468395;-0.319279;
-0.423232;-0.296576;
-0.377737;-0.273633;
-0.331949;-0.250469;
-0.285906;-0.227102;
-0.239645;-0.203553;
-0.193206;-0.179841;
-0.146627;-0.155987;
-0.099945;-0.132009;
-0.053201;-0.107928;
-0.006432;-0.083764;
0.040322;-0.059538;
0.087023;-0.035269;
0.133632;-0.010978;
0.180112;0.013315;
0.226422;0.037589;
0.272525;0.061825;
0.318384;0.086002;
0.363960;0.110099;
0.409215;0.134098;
0.454112;0.157977;
0.498614;0.181717;
0.542685;0.205298;
0.586287;0.228700;
0.629386;0.251904;
0.671946;0.274891;
0.713931;0.297641;
0.755307;0.320135;
0.796040;0.342355;
0.836096;0.364282;
0.875444;0.385898;
0.914049;0.407186;
0.951881;0.428126;
0.988908;0.448703;
1.025101;0.468898;
1.060429;0.488696;
1.094863;0.508079;
1.128376;0.527032;
1.160940;0.545540;
1.192528;0.563586;
1.223114;0.581155;
1.252673;0.598235;
1.281182;0.614809;
1.308617;0.630866;
1.334956;0.646390;
1.360176;0.661371;
1.384259;0.675795;
1.407183;0.689651;
1.428932;0.702927;
1.449486;0.715613;
1.468829;0.727697;
1.486946;0.739172;
1.503823;0.750026;
1.519445;0.760252;
1.533800;0.769841;
1.546877;0.778785;
1.558665;0.787078;
1.569155;0.794712;
1.578338;0.801682;
1.586209;0.807981;
1.592759;0.813606;
1.597986;0.818552;
1.601884;0.822815;
1.604452;0.826391;
1.605686;0.829279;
1.605588;0.831475;
1.604157;0.832979;
1.601395;0.833790;
1.597306;0.833907;
1.591892;0.833331;
1.585159;0.832062;
1.577113;0.830102;
1.567762;0.827452;
1.557113;0.824116;
1.545176;0.820097;
1.531961;0.815397;
1.517480;0.810021;
1.501745;0.803975;
1.484771;0.797264;
1.466570;0.789892;
1.447160;0.781868;
1.426557;0.773197;
1.404778;0.763888;
1.381841;0.753948;
1.357768;0.743386;
1.332577;0.732211;
1.306290;0.720433;
1.278929;0.708061;
1.250519;0.695107;
1.221081;0.681581;
1.190643;0.667495;
1.159228;0.652861;
1.126864;0.637691;
1.093577;0.621999;
1.059397;0.605796;
1.024351;0.589098;
0.988469;0.571918;
0.951781;0.554271;
0.914318;0.536172;
0.876111;0.517635;
0.837193;0.498677;
0.797596;0.479313;
0.757352;0.459561;
0.716497;0.439435;
0.675064;0.418954;
0.633088;0.398134;
0.590603;0.376993;
0.547646;0.355548;
0.504253;0.333819;
0.460459;0.311821;
