Frequency_Hz	H1_abs	H2_abs	Coherence
6.94540908e-01	6.14313002e-03	1.37387817e-02	4.47137900e-01
7.01486318e-01	5.55343664e-03	1.51247061e-02	3.67176499e-01
7.08431727e-01	5.49452784e-03	1.59620335e-02	3.44224803e-01
7.15377136e-01	6.57847722e-03	1.75334476e-02	3.75195875e-01
7.22322545e-01	7.46392573e-03	1.45652317e-02	5.12448128e-01
7.29267954e-01	7.74781328e-03	1.23614935e-02	6.26770002e-01
7.36213363e-01	6.62988033e-03	1.33211485e-02	4.97695852e-01
7.43158772e-01	9.17598525e-03	1.44408684e-02	6.35417829e-01
7.50104181e-01	7.01089079e-03	1.87918972e-02	3.73080520e-01
7.57049590e-01	8.11326395e-03	1.77123916e-02	4.58055814e-01
7.63994999e-01	8.96801928e-03	1.45723675e-02	6.15412647e-01
7.70940408e-01	9.72525627e-03	1.30232975e-02	7.46758360e-01
7.77885817e-01	8.91221289e-03	1.28167820e-02	6.95354957e-01
7.84831227e-01	9.84436664e-03	1.38195299e-02	7.12351774e-01
7.91776636e-01	1.08453425e-02	1.33060511e-02	8.15068454e-01
7.98722045e-01	1.09683939e-02	1.37152108e-02	7.99724778e-01
8.05667454e-01	1.01372574e-02	1.29006200e-02	7.85796141e-01
8.12612863e-01	9.71523909e-03	1.28940227e-02	7.53468437e-01
8.19558272e-01	1.11557528e-02	1.30586803e-02	8.54278728e-01
8.26503681e-01	1.11274676e-02	1.29579127e-02	8.58739205e-01
8.33449090e-01	1.10650992e-02	1.34852084e-02	8.20536020e-01
8.40394499e-01	1.09284007e-02	1.38864875e-02	7.86980920e-01
8.47339908e-01	1.10974259e-02	1.35804674e-02	8.17160821e-01
8.54285317e-01	1.28143110e-02	1.46563966e-02	8.74315242e-01
8.61230726e-01	1.30585146e-02	1.47150846e-02	8.87423683e-01
8.68176136e-01	1.26966778e-02	1.44725974e-02	8.77290888e-01
8.75121545e-01	1.21682350e-02	1.47732732e-02	8.23665468e-01
8.82066954e-01	1.28494848e-02	1.52695592e-02	8.41509871e-01
8.89012363e-01	1.39914638e-02	1.56756246e-02	8.92561803e-01
8.95957772e-01	1.44381365e-02	1.58290995e-02	9.12126210e-01
9.02903181e-01	1.45294436e-02	1.61245297e-02	9.01077046e-01
9.09848590e-01	1.55529251e-02	1.69746857e-02	9.16242298e-01
9.16793999e-01	1.63520552e-02	1.75956068e-02	9.29326020e-01
9.23739408e-01	1.62304758e-02	1.76736055e-02	9.18345480e-01
9.30684817e-01	1.62116261e-02	1.79034198e-02	9.05504442e-01
9.37630226e-01	1.58194122e-02	1.74372462e-02	9.07219640e-01
9.44575636e-01	1.58593105e-02	1.73506243e-02	9.14048407e-01
9.51521045e-01	1.66808996e-02	1.79637043e-02	9.28589076e-01
9.58466454e-01	1.73130297e-02	1.85249008e-02	9.34581505e-01
9.65411863e-01	1.80121842e-02	1.90586938e-02	9.45090171e-01
9.72357272e-01	1.84972836e-02	1.93243209e-02	9.57202258e-01
9.79302681e-01	1.88303250e-02	1.96258887e-02	9.59463556e-01
9.86248090e-01	1.99952618e-02	2.10592190e-02	9.49477842e-01
9.93193499e-01	2.10644781e-02	2.18344051e-02	9.64737899e-01
1.00013891e+00	2.18847135e-02	2.23556606e-02	9.78933877e-01
1.00708432e+00	2.21550651e-02	2.25505681e-02	9.82461506e-01
1.01402973e+00	2.32795519e-02	2.37768455e-02	9.79084961e-01
1.02097514e+00	2.43159490e-02	2.48888059e-02	9.76983348e-01
1.02792054e+00	2.59800525e-02	2.66605767e-02	9.74474512e-01
1.03486595e+00	2.62918688e-02	2.70460151e-02	9.72116180e-01
1.04181136e+00	2.73475837e-02	2.77960052e-02	9.83867410e-01
1.04875677e+00	2.79062698e-02	2.83176675e-02	9.85472048e-01
1.05570218e+00	3.00542585e-02	3.05595056e-02	9.83466778e-01
1.06264759e+00	3.12289541e-02	3.16462343e-02	9.86814223e-01
1.06959300e+00	3.14309081e-02	3.16567421e-02	9.92866165e-01
1.07653841e+00	3.14839338e-02	3.17810698e-02	9.90650535e-01
1.08348382e+00	3.34820769e-02	3.38366650e-02	9.89520594e-01
1.09042923e+00	3.58759383e-02	3.63838811e-02	9.86039346e-01
1.09737464e+00	3.74183726e-02	3.80192104e-02	9.84196471e-01
1.10432004e+00	3.94457942e-02	3.99225464e-02	9.88058073e-01
1.11126545e+00	4.14354575e-02	4.18017956e-02	9.91236307e-01
1.11821086e+00	4.32884996e-02	4.36648851e-02	9.91380133e-01
1.12515627e+00	4.52810825e-02	4.56612137e-02	9.91674964e-01
1.13210168e+00	4.64052903e-02	4.66545069e-02	9.94658252e-01
1.13904709e+00	4.85009103e-02	4.87260656e-02	9.95379161e-01
1.14599250e+00	5.23568977e-02	5.26064342e-02	9.95256540e-01
1.15293791e+00	5.55036316e-02	5.58180887e-02	9.94366396e-01
1.15988332e+00	5.91753657e-02	5.94758654e-02	9.94947536e-01
1.16682873e+00	6.22472179e-02	6.25169121e-02	9.95686059e-01
1.17377414e+00	6.56959593e-02	6.60410139e-02	9.94775147e-01
1.18071954e+00	7.08341328e-02	7.12189182e-02	9.94597146e-01
1.18766495e+00	7.70073021e-02	7.73297604e-02	9.95830088e-01
1.19461036e+00	8.28883019e-02	8.32144565e-02	9.96080554e-01
1.20155577e+00	9.03585107e-02	9.07752671e-02	9.95408921e-01
1.20850118e+00	9.93301839e-02	9.97588050e-02	9.95703426e-01
1.21544659e+00	1.09620028e-01	1.10300819e-01	9.93827872e-01
1.22239200e+00	1.22742794e-01	1.23338715e-01	9.95168419e-01
1.22933741e+00	1.37637181e-01	1.38468440e-01	9.93996761e-01
1.23628282e+00	1.56561690e-01	1.57513916e-01	9.93954657e-01
1.24322823e+00	1.82287385e-01	1.83852609e-01	9.91486529e-01
1.25017364e+00	2.18914916e-01	2.21963064e-01	9.86267320e-01
1.25711904e+00	2.76498941e-01	2.83164639e-01	9.76459992e-01
1.26406445e+00	3.72740031e-01	3.87976899e-01	9.60727383e-01
1.27100986e+00	5.60861538e-01	6.25618339e-01	8.96491524e-01
1.27795527e+00	9.13655794e-01	1.54122629e+00	5.92810930e-01
1.28490068e+00	9.82668499e-01	2.11644313e+00	4.64301869e-01
1.29184609e+00	6.78025751e-01	7.79183948e-01	8.70174177e-01
1.29879150e+00	4.29113346e-01	4.53430519e-01	9.46370675e-01
1.30573691e+00	3.07351169e-01	3.15890823e-01	9.72966439e-01
1.31268232e+00	2.35455921e-01	2.39348263e-01	9.83737750e-01
1.31962773e+00	1.97427730e-01	1.99118766e-01	9.91507399e-01
1.32657314e+00	1.75059804e-01	1.76357901e-01	9.92639413e-01
1.33351854e+00	1.52787238e-01	1.53785651e-01	9.93507760e-01
1.34046395e+00	1.32269549e-01	1.32940225e-01	9.94955058e-01
1.34740936e+00	1.16603634e-01	1.17041377e-01	9.96259928e-01
1.35435477e+00	1.04631414e-01	1.05030285e-01	9.96202321e-01
1.36130018e+00	9.40049011e-02	9.43323066e-02	9.96529232e-01
1.36824559e+00	8.56043011e-02	8.58359557e-02	9.97301194e-01
1.37519100e+00	7.84995736e-02	7.86797095e-02	9.97710516e-01
1.38213641e+00	7.24639526e-02	7.26083760e-02	9.98010926e-01
1.38908182e+00	6.75103473e-02	6.76147458e-02	9.98455980e-01
1.39602723e+00	6.31115789e-02	6.32192382e-02	9.98297048e-01
1.40297264e+00	5.87371430e-02	5.88376959e-02	9.98291013e-01
1.40991804e+00	5.48601035e-02	5.49675698e-02	9.98044915e-01
1.41686345e+00	5.18072985e-02	5.18845252e-02	9.98511566e-01
1.42380886e+00	4.88160179e-02	4.89088804e-02	9.98101315e-01
1.43075427e+00	4.60824884e-02	4.61625436e-02	9.98265799e-01
1.43769968e+00	4.39637683e-02	4.40415596e-02	9.98233685e-01
1.44464509e+00	4.19227451e-02	4.20166099e-02	9.97766008e-01
1.45159050e+00	3.94730106e-02	3.95970075e-02	9.96868528e-01
1.45853591e+00	3.68958498e-02	3.69982125e-02	9.97233308e-01
1.46548132e+00	3.50245722e-02	3.51150991e-02	9.97421994e-01
1.47242673e+00	3.30141696e-02	3.31147490e-02	9.96962700e-01
1.47937214e+00	3.10703152e-02	3.11822743e-02	9.96409526e-01
1.48631754e+00	2.91734624e-02	2.93214931e-02	9.94951460e-01
1.49326295e+00	2.79027934e-02	2.80112075e-02	9.96129617e-01
1.50020836e+00	2.66964811e-02	2.68179834e-02	9.95469374e-01
1.50715377e+00	2.52609413e-02	2.54236197e-02	9.93601289e-01
1.51409918e+00	2.41637299e-02	2.43119926e-02	9.93901663e-01
1.52104459e+00	2.26538502e-02	2.28196584e-02	9.92733972e-01
1.52799000e+00	2.12242255e-02	2.13527944e-02	9.93978830e-01
1.53493541e+00	2.01263555e-02	2.02508936e-02	9.93850241e-01
1.54188082e+00	1.87364806e-02	1.89204307e-02	9.90277698e-01
1.54882623e+00	1.73577209e-02	1.75259846e-02	9.90399186e-01
1.55577163e+00	1.60275757e-02	1.62104583e-02	9.88718236e-01
1.56271704e+00	1.45912570e-02	1.48247129e-02	9.84252243e-01
1.56966245e+00	1.38323900e-02	1.40269397e-02	9.86130284e-01
1.57660786e+00	1.28431144e-02	1.30364274e-02	9.85171315e-01
1.58355327e+00	1.16306223e-02	1.19065513e-02	9.76825450e-01
1.59049868e+00	1.03280069e-02	1.06049987e-02	9.73881016e-01
1.59744409e+00	9.54659997e-03	9.78824297e-03	9.75312934e-01
1.60438950e+00	8.32488828e-03	8.82714377e-03	9.43101018e-01
1.61133491e+00	6.98067311e-03	7.47431184e-03	9.33955294e-01
1.61828032e+00	5.80417886e-03	6.33711214e-03	9.15902817e-01
1.62522573e+00	4.38046373e-03	5.12732282e-03	8.54337416e-01
1.63217113e+00	3.22264144e-03	3.75002345e-03	8.59365676e-01
1.63911654e+00	2.04222988e-03	3.46627014e-03	5.89172165e-01
1.64606195e+00	6.01896586e-04	5.63120221e-03	1.06885983e-01
1.65300736e+00	5.75694927e-04	5.08475613e-03	1.13219771e-01
1.65995277e+00	2.15671333e-03	3.80212680e-03	5.67238666e-01
1.66689818e+00	3.75523263e-03	4.61096217e-03	8.14414105e-01
1.67384359e+00	5.19662486e-03	5.70161330e-03	9.11430605e-01
1.68078900e+00	7.21484312e-03	7.62033219e-03	9.46788532e-01
1.68773441e+00	8.71500680e-03	9.13734635e-03	9.53778752e-01
1.69467982e+00	1.03536676e-02	1.07888269e-02	9.59665738e-01
1.70162523e+00	1.19504855e-02	1.22550409e-02	9.75148563e-01
1.70857063e+00	1.45491236e-02	1.49238888e-02	9.74888234e-01
1.71551604e+00	1.74710208e-02	1.77476461e-02	9.84413408e-01
1.72246145e+00	2.04546833e-02	2.07488928e-02	9.85820476e-01
1.72940686e+00	2.37283410e-02	2.39473509e-02	9.90854526e-01
1.73635227e+00	2.70928841e-02	2.73186317e-02	9.91736496e-01
1.74329768e+00	3.12509334e-02	3.15061123e-02	9.91900656e-01
1.75024309e+00	3.61608127e-02	3.65149972e-02	9.90300300e-01
1.75718850e+00	4.23941480e-02	4.28359420e-02	9.89686371e-01
1.76413391e+00	5.03497066e-02	5.08597125e-02	9.89972301e-01
1.77107932e+00	6.02316852e-02	6.09521355e-02	9.88180065e-01
1.77802473e+00	7.34891132e-02	7.45794735e-02	9.85379888e-01
1.78497013e+00	9.18329147e-02	9.35567204e-02	9.81574752e-01
1.79191554e+00	1.19771573e-01	1.23634419e-01	9.68755898e-01
1.79886095e+00	1.69489376e-01	1.80195393e-01	9.40586627e-01
1.80580636e+00	2.71267863e-01	3.27955326e-01	8.27148825e-01
1.81275177e+00	3.54562420e-01	1.15338767e+00	3.07409580e-01
1.81969718e+00	3.82889760e-01	4.97419568e-01	7.69752106e-01
1.82664259e+00	2.78931710e-01	3.01359031e-01	9.25579395e-01
1.83358800e+00	2.06836413e-01	2.21175851e-01	9.35167251e-01
1.84053341e+00	1.30655262e-01	1.34902161e-01	9.68518669e-01
1.84747882e+00	9.74242372e-02	9.92663907e-02	9.81442323e-01
1.85442423e+00	7.87259953e-02	7.97676497e-02	9.86941392e-01
1.86136963e+00	6.54111909e-02	6.61629970e-02	9.88637060e-01
1.86831504e+00	5.50108226e-02	5.54915038e-02	9.91337752e-01
1.87526045e+00	4.75235073e-02	4.78191058e-02	9.93818404e-01
1.88220586e+00	4.13010741e-02	4.15658424e-02	9.93630146e-01
1.88915127e+00	3.64429482e-02	3.66351072e-02	9.94754786e-01
1.89609668e+00	3.24432857e-02	3.26338868e-02	9.94159411e-01
1.90304209e+00	2.86448221e-02	2.88347584e-02	9.93412940e-01
1.90998750e+00	2.51274172e-02	2.53498086e-02	9.91227100e-01
1.91693291e+00	2.20784902e-02	2.22579209e-02	9.91938567e-01
1.92387832e+00	1.94375576e-02	1.96496638e-02	9.89205606e-01
1.93082373e+00	1.69181158e-02	1.71558738e-02	9.86141307e-01
1.93776913e+00	1.46931720e-02	1.49492159e-02	9.82872420e-01
1.94471454e+00	1.21355140e-02	1.24795956e-02	9.72428470e-01
1.95165995e+00	9.34856727e-03	9.81380488e-03	9.52593554e-01
1.95860536e+00	6.69369815e-03	7.10123543e-03	9.42610369e-01
1.96555077e+00	4.90483669e-03	5.36187835e-03	9.14760905e-01
1.97249618e+00	3.16043693e-03	3.99932949e-03	7.90241698e-01
1.97944159e+00	1.58492371e-03	3.27895159e-03	4.83362948e-01
1.98638700e+00	9.69913935e-04	4.25732981e-03	2.27822127e-01
1.99333241e+00	2.84725965e-03	3.76072265e-03	7.57104395e-01
2.00027782e+00	4.67314329e-03	5.27588477e-03	8.85755375e-01
2.00722323e+00	6.63618200e-03	7.01675594e-03	9.45762124e-01
2.01416863e+00	9.26872374e-03	9.59049688e-03	9.66448751e-01
2.02111404e+00	1.14367611e-02	1.17146942e-02	9.76274836e-01
2.02805945e+00	1.36119868e-02	1.38424783e-02	9.83348976e-01
2.03500486e+00	1.56660572e-02	1.58283638e-02	9.89745838e-01
2.04195027e+00	1.78630801e-02	1.80158541e-02	9.91520026e-01
2.04889568e+00	2.06998622e-02	2.08814417e-02	9.91304265e-01
2.05584109e+00	2.30777275e-02	2.31807304e-02	9.95556529e-01
2.06278650e+00	2.56813163e-02	2.58502732e-02	9.93464018e-01
2.06973191e+00	2.86326373e-02	2.87847902e-02	9.94714122e-01
2.07667732e+00	3.14614762e-02	3.16254786e-02	9.94814233e-01
2.08362273e+00	3.43727760e-02	3.45258447e-02	9.95566548e-01
2.09056813e+00	3.78787605e-02	3.80595586e-02	9.95249601e-01
2.09751354e+00	4.18367090e-02	4.19950459e-02	9.96229631e-01
2.10445895e+00	4.58554759e-02	4.59889096e-02	9.97098567e-01
2.11140436e+00	4.96622996e-02	4.98043551e-02	9.97147729e-01
2.11834977e+00	5.35574180e-02	5.36952385e-02	9.97433282e-01
2.12529518e+00	5.78864871e-02	5.80785446e-02	9.96693141e-01
2.13224059e+00	6.34863761e-02	6.36665651e-02	9.97169803e-01
2.13918600e+00	6.94352998e-02	6.96657579e-02	9.96691946e-01
2.14613141e+00	7.65062364e-02	7.67729710e-02	9.96525671e-01
2.15307682e+00	8.41196276e-02	8.43767295e-02	9.96952929e-01
2.16002223e+00	9.22901804e-02	9.25149779e-02	9.97570150e-01
2.16696763e+00	1.00707987e-01	1.00939606e-01	9.97705364e-01
2.17391304e+00	1.10085888e-01	1.10408416e-01	9.97078781e-01
2.18085845e+00	1.22319740e-01	1.22853130e-01	9.95658309e-01
2.18780386e+00	1.37819979e-01	1.38510645e-01	9.95013623e-01
2.19474927e+00	1.55317284e-01	1.56126239e-01	9.94818582e-01
2.20169468e+00	1.74157924e-01	1.75014302e-01	9.95106810e-01
2.20864009e+00	1.97990027e-01	1.99376022e-01	9.93048339e-01
2.21558550e+00	2.31131377e-01	2.33194071e-01	9.91154600e-01
2.22253091e+00	2.73324746e-01	2.76091309e-01	9.89979535e-01
2.22947632e+00	3.27439314e-01	3.31842779e-01	9.86730267e-01
2.23642173e+00	4.07623960e-01	4.15973683e-01	9.79927281e-01
2.24336713e+00	5.37545484e-01	5.56113524e-01	9.66611063e-01
2.25031254e+00	7.59146890e-01	8.06560053e-01	9.41215583e-01
2.25725795e+00	1.17848194e+00	1.37904741e+00	8.54562305e-01
2.26420336e+00	1.51274260e+00	4.67976385e+00	3.23251910e-01
2.27114877e+00	1.64580399e+00	2.48824270e+00	6.61432257e-01
2.27809418e+00	1.05002518e+00	1.14452825e+00	9.17430548e-01
2.28503959e+00	7.33669484e-01	7.59366169e-01	9.66160350e-01
2.29198500e+00	5.65456514e-01	5.75247167e-01	9.82980093e-01
2.29893041e+00	4.72403077e-01	4.77124697e-01	9.90104014e-01
2.30587582e+00	4.07344211e-01	4.10816334e-01	9.91548233e-01
2.31282123e+00	3.50053615e-01	3.52426012e-01	9.93268382e-01
2.31976663e+00	3.04278815e-01	3.05868382e-01	9.94803100e-01
2.32671204e+00	2.70530855e-01	2.71520698e-01	9.96354446e-01
2.33365745e+00	2.46495575e-01	2.47110106e-01	9.97513129e-01
2.34060286e+00	2.26762758e-01	2.27297767e-01	9.97646220e-01
2.34754827e+00	2.08877000e-01	2.09304569e-01	9.97957189e-01
2.35449368e+00	1.93745330e-01	1.94060386e-01	9.98376508e-01
2.36143909e+00	1.81825253e-01	1.82053600e-01	9.98745716e-01
2.36838450e+00	1.71371770e-01	1.71577329e-01	9.98801944e-01
2.37532991e+00	1.62035195e-01	1.62184046e-01	9.99082209e-01
2.38227532e+00	1.54391468e-01	1.54508491e-01	9.99242616e-01
2.38922073e+00	1.47610518e-01	1.47715756e-01	9.99287566e-01
2.39616613e+00	1.40730354e-01	1.40846312e-01	9.99176708e-01
2.40311154e+00	1.34605778e-01	1.34688408e-01	9.99386511e-01
2.41005695e+00	1.29654038e-01	1.29721754e-01	9.99477991e-01
2.41700236e+00	1.25166779e-01	1.25221994e-01	9.99559061e-01
2.42394777e+00	1.21235699e-01	1.21274777e-01	9.99677771e-01
2.43089318e+00	1.17693260e-01	1.17738410e-01	9.99616522e-01
2.43783859e+00	1.13825556e-01	1.13882670e-01	9.99498487e-01
2.44478400e+00	1.09868978e-01	1.09916645e-01	9.99566330e-01
2.45172941e+00	1.06531158e-01	1.06570504e-01	9.99630795e-01
2.45867482e+00	1.03710636e-01	1.03736557e-01	9.99750135e-01
2.46562023e+00	1.01740599e-01	1.01756708e-01	9.99841683e-01
2.47256563e+00	9.95315997e-02	9.95628434e-02	9.99686191e-01
2.47951104e+00	9.68419186e-02	9.68729269e-02	9.99679907e-01
2.48645645e+00	9.43766922e-02	9.44045875e-02	9.99704513e-01
2.49340186e+00	9.21247673e-02	9.21540844e-02	9.99681868e-01
2.50034727e+00	9.01521215e-02	9.01742473e-02	9.99754633e-01
2.50729268e+00	8.87676446e-02	8.87837999e-02	9.99818038e-01
2.51423809e+00	8.71040549e-02	8.71215550e-02	9.99799130e-01
2.52118350e+00	8.51476751e-02	8.51717933e-02	9.99716829e-01
2.52812891e+00	8.32967381e-02	8.33187610e-02	9.99735679e-01
2.53507432e+00	8.20278236e-02	8.20398909e-02	9.99852910e-01
2.54201972e+00	8.07005891e-02	8.07243557e-02	9.99705583e-01
2.54896513e+00	7.90626930e-02	7.90776829e-02	9.99810440e-01
2.55591054e+00	7.81952276e-02	7.82087584e-02	9.99826991e-01
2.56285595e+00	7.67727925e-02	7.67904103e-02	9.99770573e-01
2.56980136e+00	7.49932103e-02	7.50143124e-02	9.99718693e-01
2.57674677e+00	7.35020499e-02	7.35159451e-02	9.99810991e-01
2.58369218e+00	7.29061481e-02	7.29198824e-02	9.99811653e-01
2.59063759e+00	7.20472900e-02	7.20627058e-02	9.99786078e-01
2.59758300e+00	7.08359470e-02	7.08542063e-02	9.99742298e-01
2.60452841e+00	6.95055635e-02	6.95265046e-02	9.99698804e-01
2.61147382e+00	6.86779408e-02	6.86954478e-02	9.99745150e-01
2.61841922e+00	6.76482921e-02	6.76713956e-02	9.99658592e-01
2.62536463e+00	6.67512661e-02	6.67705474e-02	9.99711231e-01
2.63231004e+00	6.60809895e-02	6.60981687e-02	9.99740096e-01
2.63925545e+00	6.51509820e-02	6.51643103e-02	9.99795466e-01
2.64620086e+00	6.42139581e-02	6.42295373e-02	9.99757445e-01
2.65314627e+00	6.34408604e-02	6.34595209e-02	9.99705945e-01
2.66009168e+00	6.27819165e-02	6.27988522e-02	9.99730318e-01
2.66703709e+00	6.19662611e-02	6.19885938e-02	9.99639729e-01
2.67398250e+00	6.11844612e-02	6.12052621e-02	9.99660145e-01
2.68092791e+00	6.02733172e-02	6.02924380e-02	9.99682865e-01
