Frequency_Hz	H1_abs	H2_abs	Coherence
9.58466454e-01	2.09821758e-02	2.24542278e-02	9.34442099e-01
9.65411863e-01	2.08670398e-02	2.21387498e-02	9.42557283e-01
9.72357272e-01	2.05478531e-02	2.17851515e-02	9.43204507e-01
9.79302681e-01	2.19678880e-02	2.33630257e-02	9.40284371e-01
9.86248090e-01	2.36983870e-02	2.47274235e-02	9.58384807e-01
9.93193499e-01	2.52128793e-02	2.62089305e-02	9.61995732e-01
1.00013891e+00	2.57660076e-02	2.69761009e-02	9.55142023e-01
1.00708432e+00	2.69716086e-02	2.82608221e-02	9.54381600e-01
1.01402973e+00	2.80008653e-02	2.90769229e-02	9.62992728e-01
1.02097514e+00	2.86462812e-02	2.94846233e-02	9.71566802e-01
1.02792054e+00	3.00894490e-02	3.11216166e-02	9.66834384e-01
1.03486595e+00	3.22460980e-02	3.28400320e-02	9.81914330e-01
1.04181136e+00	3.31559576e-02	3.38404121e-02	9.79774051e-01
1.04875677e+00	3.42253999e-02	3.49416966e-02	9.79500233e-01
1.05570218e+00	3.52326857e-02	3.58820001e-02	9.81904174e-01
1.06264759e+00	3.60531779e-02	3.66819102e-02	9.82859883e-01
1.06959300e+00	3.70903682e-02	3.76153919e-02	9.86042317e-01
1.07653841e+00	3.95426946e-02	4.01594034e-02	9.84643477e-01
1.08348382e+00	4.24195175e-02	4.32242297e-02	9.81382845e-01
1.09042923e+00	4.45175412e-02	4.53296943e-02	9.82083422e-01
1.09737464e+00	4.46798613e-02	4.53376630e-02	9.85491053e-01
1.10432004e+00	4.54747888e-02	4.60913352e-02	9.86623377e-01
1.11126545e+00	4.85414030e-02	4.90204948e-02	9.90226704e-01
1.11821086e+00	5.09890540e-02	5.14050027e-02	9.91908400e-01
1.12515627e+00	5.50536540e-02	5.55162929e-02	9.91666610e-01
1.13210168e+00	5.77157490e-02	5.79792039e-02	9.95456045e-01
1.13904709e+00	6.01355464e-02	6.05118684e-02	9.93781022e-01
1.14599250e+00	6.49515187e-02	6.53661167e-02	9.93657296e-01
1.15293791e+00	6.85332475e-02	6.89883418e-02	9.93403317e-01
1.15988332e+00	7.20140748e-02	7.23711901e-02	9.95065505e-01
1.16682873e+00	7.76764882e-02	7.81119537e-02	9.94425110e-01
1.17377414e+00	8.32471025e-02	8.37431665e-02	9.94076364e-01
1.18071954e+00	8.84555680e-02	8.90026799e-02	9.93852860e-01
1.18766495e+00	9.54193778e-02	9.58187077e-02	9.95832443e-01
1.19461036e+00	1.03266658e-01	1.03761043e-01	9.95235346e-01
1.20155577e+00	1.13569671e-01	1.14164004e-01	9.94794044e-01
1.20850118e+00	1.24755251e-01	1.25446691e-01	9.94488177e-01
1.21544659e+00	1.38577005e-01	1.39299493e-01	9.94813420e-01
1.22239200e+00	1.56053091e-01	1.57010574e-01	9.93901794e-01
1.22933741e+00	1.77802378e-01	1.78891795e-01	9.93910187e-01
1.23628282e+00	2.03181399e-01	2.04886334e-01	9.91678634e-01
1.24322823e+00	2.38562447e-01	2.40884579e-01	9.90359981e-01
1.25017364e+00	2.85004392e-01	2.89020246e-01	9.86105284e-01
1.25711904e+00	3.60185834e-01	3.69190016e-01	9.75610980e-01
1.26406445e+00	4.88818504e-01	5.10263238e-01	9.57973196e-01
1.27100986e+00	7.44553826e-01	8.32376164e-01	8.94492007e-01
1.27795527e+00	1.21306636e+00	2.03959744e+00	5.94757736e-01
1.28490068e+00	1.30969969e+00	2.80143252e+00	4.67510703e-01
1.29184609e+00	9.06146980e-01	1.03943416e+00	8.71769481e-01
1.29879150e+00	5.78735253e-01	6.10103043e-01	9.48586079e-01
1.30573691e+00	4.16947726e-01	4.28102357e-01	9.73944009e-01
1.31268232e+00	3.21022062e-01	3.26068200e-01	9.84524286e-01
1.31962773e+00	2.70506165e-01	2.72699940e-01	9.91955352e-01
1.32657314e+00	2.40813884e-01	2.42472144e-01	9.93161030e-01
1.33351854e+00	2.11151127e-01	2.12454405e-01	9.93865607e-01
1.34046395e+00	1.83340860e-01	1.84192658e-01	9.95375507e-01
1.34740936e+00	1.62606659e-01	1.63150143e-01	9.96668813e-01
1.35435477e+00	1.46996618e-01	1.47480854e-01	9.96716615e-01
1.36130018e+00	1.33234880e-01	1.33596211e-01	9.97295344e-01
1.36824559e+00	1.22415707e-01	1.22653980e-01	9.98057351e-01
1.37519100e+00	1.13111385e-01	1.13299377e-01	9.98340754e-01
1.38213641e+00	1.05240424e-01	1.05400994e-01	9.98476585e-01
1.38908182e+00	9.81313357e-02	9.82535121e-02	9.98756519e-01
1.39602723e+00	9.24279831e-02	9.25462471e-02	9.98722109e-01
1.40297264e+00	8.70920015e-02	8.72115166e-02	9.98629595e-01
1.40991804e+00	8.22451149e-02	8.23523035e-02	9.98698414e-01
1.41686345e+00	7.78614283e-02	7.79685714e-02	9.98625817e-01
1.42380886e+00	7.39352506e-02	7.40254720e-02	9.98781212e-01
1.43075427e+00	7.05477659e-02	7.06279142e-02	9.98865204e-01
1.43769968e+00	6.71388872e-02	6.72324382e-02	9.98608543e-01
1.44464509e+00	6.44721056e-02	6.45640437e-02	9.98576017e-01
1.45159050e+00	6.17989582e-02	6.19178626e-02	9.98079643e-01
1.45853591e+00	5.91161277e-02	5.92181162e-02	9.98277748e-01
1.46548132e+00	5.69977133e-02	5.70707791e-02	9.98719734e-01
1.47242673e+00	5.44001597e-02	5.45167713e-02	9.97860997e-01
1.47937214e+00	5.14686277e-02	5.16122316e-02	9.97217638e-01
1.48631754e+00	4.94811464e-02	4.95697302e-02	9.98212947e-01
1.49326295e+00	4.78740863e-02	4.79463095e-02	9.98493665e-01
1.50020836e+00	4.61624174e-02	4.62489859e-02	9.98128208e-01
1.50715377e+00	4.41869624e-02	4.43105312e-02	9.97211301e-01
1.51409918e+00	4.21273755e-02	4.22409535e-02	9.97311187e-01
1.52104459e+00	4.10199810e-02	4.11595484e-02	9.96609111e-01
1.52799000e+00	3.95402381e-02	3.96616748e-02	9.96938186e-01
1.53493541e+00	3.79096236e-02	3.80330561e-02	9.96754597e-01
1.54188082e+00	3.65664714e-02	3.66808604e-02	9.96881509e-01
1.54882623e+00	3.49199091e-02	3.50402310e-02	9.96566180e-01
1.55577163e+00	3.34954734e-02	3.35972160e-02	9.96971698e-01
1.56271704e+00	3.23415338e-02	3.24719511e-02	9.95983695e-01
1.56966245e+00	3.13276156e-02	3.14396480e-02	9.96436589e-01
1.57660786e+00	2.96626795e-02	2.98456598e-02	9.93869116e-01
1.58355327e+00	2.79495159e-02	2.80767369e-02	9.95468811e-01
1.59049868e+00	2.68283695e-02	2.69670439e-02	9.94857632e-01
1.59744409e+00	2.55959845e-02	2.58068911e-02	9.91827509e-01
1.60438950e+00	2.39638186e-02	2.42364571e-02	9.88750894e-01
1.61133491e+00	2.30098736e-02	2.32424155e-02	9.89994933e-01
1.61828032e+00	2.16033390e-02	2.18005457e-02	9.90954046e-01
1.62522573e+00	1.98407050e-02	2.00234615e-02	9.90872880e-01
1.63217113e+00	1.86070911e-02	1.88340602e-02	9.87949012e-01
1.63911654e+00	1.71999055e-02	1.75373451e-02	9.80758798e-01
1.64606195e+00	1.57363283e-02	1.60563986e-02	9.80065870e-01
1.65300736e+00	1.38730046e-02	1.42353508e-02	9.74546027e-01
1.65995277e+00	1.24093122e-02	1.26907458e-02	9.77823712e-01
1.66689818e+00	1.05581942e-02	1.10698943e-02	9.53775521e-01
1.67384359e+00	8.54331959e-03	9.16579203e-03	9.32087436e-01
1.68078900e+00	7.01836434e-03	7.52643090e-03	9.32495685e-01
1.68773441e+00	5.09210110e-03	6.31468716e-03	8.06390082e-01
1.69467982e+00	2.30806210e-03	5.26438691e-03	4.38429420e-01
1.70162523e+00	7.69486460e-04	6.04189807e-03	1.27358398e-01
1.70857063e+00	2.09245884e-03	4.77268417e-03	4.38423907e-01
1.71551604e+00	4.91826144e-03	6.48287291e-03	7.58654613e-01
1.72246145e+00	8.50860403e-03	9.41751166e-03	9.03487497e-01
1.72940686e+00	1.20968820e-02	1.27730220e-02	9.47064996e-01
1.73635227e+00	1.60964426e-02	1.67665358e-02	9.60033894e-01
1.74329768e+00	2.09609409e-02	2.14969248e-02	9.75066947e-01
1.75024309e+00	2.64265034e-02	2.70897828e-02	9.75515514e-01
1.75718850e+00	3.38554806e-02	3.45783430e-02	9.79094938e-01
1.76413391e+00	4.35842247e-02	4.45367633e-02	9.78612307e-01
1.77107932e+00	5.56638569e-02	5.66565865e-02	9.82478125e-01
1.77802473e+00	7.12516775e-02	7.27919178e-02	9.78840504e-01
1.78497013e+00	9.31237422e-02	9.56474011e-02	9.73614977e-01
1.79191554e+00	1.26714692e-01	1.31855872e-01	9.61009088e-01
1.79886095e+00	1.86036959e-01	1.99975316e-01	9.30299614e-01
1.80580636e+00	3.08335823e-01	3.80034576e-01	8.11336237e-01
1.81275177e+00	4.20114227e-01	1.39104748e+00	3.02012860e-01
1.81969718e+00	4.75278120e-01	6.08392723e-01	7.81202836e-01
1.82664259e+00	3.52099232e-01	3.77577447e-01	9.32521883e-01
1.83358800e+00	2.65938679e-01	2.81991818e-01	9.43072324e-01
1.84053341e+00	1.74693266e-01	1.79288507e-01	9.74369571e-01
1.84747882e+00	1.35172367e-01	1.36981068e-01	9.86795979e-01
1.85442423e+00	1.13269130e-01	1.14267887e-01	9.91259512e-01
1.86136963e+00	9.72422946e-02	9.79162612e-02	9.93116908e-01
1.86831504e+00	8.51763232e-02	8.55476677e-02	9.95659209e-01
1.87526045e+00	7.62083104e-02	7.65595903e-02	9.95411679e-01
1.88220586e+00	6.90406761e-02	6.92877392e-02	9.96434244e-01
1.88915127e+00	6.34768823e-02	6.36558731e-02	9.97188149e-01
1.89609668e+00	5.86655753e-02	5.88330877e-02	9.97152752e-01
1.90304209e+00	5.45313031e-02	5.46403302e-02	9.98004640e-01
1.90998750e+00	5.08086344e-02	5.09293148e-02	9.97630434e-01
1.91693291e+00	4.69598401e-02	4.70659213e-02	9.97746114e-01
1.92387832e+00	4.36928836e-02	4.37948902e-02	9.97670812e-01
1.93082373e+00	4.10790961e-02	4.11772339e-02	9.97616697e-01
1.93776913e+00	3.87665644e-02	3.88611667e-02	9.97565633e-01
1.94471454e+00	3.60215900e-02	3.61476335e-02	9.96513091e-01
1.95165995e+00	3.32941140e-02	3.33963432e-02	9.96938911e-01
1.95860536e+00	3.06616302e-02	3.07674305e-02	9.96561288e-01
1.96555077e+00	2.82974538e-02	2.84135628e-02	9.95913605e-01
1.97249618e+00	2.62185729e-02	2.63453715e-02	9.95187064e-01
1.97944159e+00	2.42617243e-02	2.44017704e-02	9.94260822e-01
1.98638700e+00	2.25166681e-02	2.26627356e-02	9.93554725e-01
1.99333241e+00	2.04859827e-02	2.06641603e-02	9.91377457e-01
2.00027782e+00	1.83528950e-02	1.85278341e-02	9.90558039e-01
2.00722323e+00	1.63116411e-02	1.65295104e-02	9.86819371e-01
2.01416863e+00	1.42338200e-02	1.44941101e-02	9.82041667e-01
2.02111404e+00	1.21925203e-02	1.24257220e-02	9.81232341e-01
2.02805945e+00	9.83115171e-03	1.00530734e-02	9.77924995e-01
2.03500486e+00	7.47388472e-03	7.94410315e-03	9.40809123e-01
2.04195027e+00	5.10434533e-03	5.77039381e-03	8.84574865e-01
2.04889568e+00	2.79612015e-03	4.19957852e-03	6.65809709e-01
2.05584109e+00	1.08791362e-03	4.79532585e-03	2.26869592e-01
2.06278650e+00	2.87401207e-03	4.68268032e-03	6.13753636e-01
2.06973191e+00	5.65268096e-03	6.49283025e-03	8.70603534e-01
2.07667732e+00	8.45863876e-03	9.00850821e-03	9.38961097e-01
2.08362273e+00	1.16092468e-02	1.21146684e-02	9.58280190e-01
2.09056813e+00	1.49156532e-02	1.53477283e-02	9.71847622e-01
2.09751354e+00	1.86234844e-02	1.89917047e-02	9.80611520e-01
2.10445895e+00	2.25118896e-02	2.28126667e-02	9.86815346e-01
2.11140436e+00	2.66266315e-02	2.69372860e-02	9.88467489e-01
2.11834977e+00	3.05907212e-02	3.08539142e-02	9.91469703e-01
2.12529518e+00	3.50662592e-02	3.53721917e-02	9.91351047e-01
2.13224059e+00	4.04137903e-02	4.07549490e-02	9.91629024e-01
2.13918600e+00	4.69093380e-02	4.72595012e-02	9.92590628e-01
2.14613141e+00	5.38030050e-02	5.41564850e-02	9.93472989e-01
2.15307682e+00	6.12977946e-02	6.16400084e-02	9.94448187e-01
2.16002223e+00	6.95271761e-02	6.99288700e-02	9.94255679e-01
2.16696763e+00	7.79254122e-02	7.82631998e-02	9.95683954e-01
2.17391304e+00	8.74448879e-02	8.78987623e-02	9.94836396e-01
2.18085845e+00	9.99982047e-02	1.00669538e-01	9.93331317e-01
2.18780386e+00	1.16038803e-01	1.16974528e-01	9.92000610e-01
2.19474927e+00	1.33890292e-01	1.34746640e-01	9.93644749e-01
2.20169468e+00	1.52762124e-01	1.53824254e-01	9.93095170e-01
2.20864009e+00	1.77418709e-01	1.78983351e-01	9.91258173e-01
2.21558550e+00	2.10939242e-01	2.13242490e-01	9.89198924e-01
2.22253091e+00	2.53361315e-01	2.56379936e-01	9.88225984e-01
2.22947632e+00	3.08584013e-01	3.13478722e-01	9.84385833e-01
2.23642173e+00	3.90338997e-01	3.99585012e-01	9.76860956e-01
2.24336713e+00	5.23852561e-01	5.43794708e-01	9.63327803e-01
2.25031254e+00	7.50754129e-01	7.99860481e-01	9.38606353e-01
2.25725795e+00	1.17890349e+00	1.38894388e+00	8.48776907e-01
2.26420336e+00	1.52769555e+00	4.81420784e+00	3.17330617e-01
2.27114877e+00	1.70792523e+00	2.55883888e+00	6.67461028e-01
2.27809418e+00	1.10025095e+00	1.19416381e+00	9.21356807e-01
2.28503959e+00	7.77467294e-01	8.02777168e-01	9.68472106e-01
2.29198500e+00	6.05729337e-01	6.15266342e-01	9.84499387e-01
2.29893041e+00	5.10680000e-01	5.15229101e-01	9.91170722e-01
2.30587582e+00	4.44253955e-01	4.47566474e-01	9.92598820e-01
2.31282123e+00	3.85639921e-01	3.87882656e-01	9.94218007e-01
2.31976663e+00	3.39021424e-01	3.40494859e-01	9.95672668e-01
2.32671204e+00	3.04789192e-01	3.05703561e-01	9.97008969e-01
2.33365745e+00	2.80299910e-01	2.80850874e-01	9.98038232e-01
2.34060286e+00	2.60368499e-01	2.60833854e-01	9.98215894e-01
2.34754827e+00	2.42184810e-01	2.42562893e-01	9.98441296e-01
2.35449368e+00	2.27069618e-01	2.27323137e-01	9.98884762e-01
2.36143909e+00	2.15076128e-01	2.15284358e-01	9.99032766e-01
2.36838450e+00	2.04449701e-01	2.04630607e-01	9.99115939e-01
2.37532991e+00	1.95216305e-01	1.95339834e-01	9.99367619e-01
2.38227532e+00	1.87641959e-01	1.87733499e-01	9.99512395e-01
2.38922073e+00	1.81210883e-01	1.81293787e-01	9.99542712e-01
2.39616613e+00	1.74551228e-01	1.74636935e-01	9.99509229e-01
2.40311154e+00	1.68076765e-01	1.68147635e-01	9.99578526e-01
2.41005695e+00	1.62815686e-01	1.62872950e-01	9.99648417e-01
2.41700236e+00	1.58349276e-01	1.58394548e-01	9.99714183e-01
2.42394777e+00	1.54740342e-01	1.54767938e-01	9.99821693e-01
2.43089318e+00	1.51617124e-01	1.51650084e-01	9.99782658e-01
2.43783859e+00	1.48096627e-01	1.48136805e-01	9.99728775e-01
2.44478400e+00	1.44047531e-01	1.44095933e-01	9.99664101e-01
2.45172941e+00	1.40579351e-01	1.40607366e-01	9.99800756e-01
2.45867482e+00	1.38407931e-01	1.38421098e-01	9.99904881e-01
2.46562023e+00	1.36436006e-01	1.36451632e-01	9.99885478e-01
2.47256563e+00	1.34362712e-01	1.34377631e-01	9.99888979e-01
2.47951104e+00	1.31895123e-01	1.31918508e-01	9.99822733e-01
2.48645645e+00	1.29596758e-01	1.29611725e-01	9.99884526e-01
2.49340186e+00	1.27452073e-01	1.27469933e-01	9.99859887e-01
2.50034727e+00	1.25532308e-01	1.25544354e-01	9.99904048e-01
2.50729268e+00	1.24839307e-01	1.24849898e-01	9.99915168e-01
2.51423809e+00	1.23560076e-01	1.23580198e-01	9.99837169e-01
2.52118350e+00	1.21637823e-01	1.21654422e-01	9.99863554e-01
2.52812891e+00	1.19753425e-01	1.19766737e-01	9.99888846e-01
2.53507432e+00	1.18624508e-01	1.18632520e-01	9.99932463e-01
2.54201972e+00	1.17843954e-01	1.17854728e-01	9.99908585e-01
2.54896513e+00	1.16804140e-01	1.16814064e-01	9.99915040e-01
2.55591054e+00	1.15784312e-01	1.15795603e-01	9.99902491e-01
2.56285595e+00	1.14608586e-01	1.14622762e-01	9.99876323e-01
2.56980136e+00	1.13209841e-01	1.13228311e-01	9.99836877e-01
2.57674677e+00	1.11812362e-01	1.11826552e-01	9.99873113e-01
2.58369218e+00	1.11401774e-01	1.11410869e-01	9.99918372e-01
2.59063759e+00	1.11347041e-01	1.11359780e-01	9.99885602e-01
2.59758300e+00	1.10559613e-01	1.10576618e-01	9.99846220e-01
2.60452841e+00	1.09078336e-01	1.09091898e-01	9.99875687e-01
2.61147382e+00	1.08151162e-01	1.08162322e-01	9.99896817e-01
2.61841922e+00	1.07703754e-01	1.07714975e-01	9.99895831e-01
2.62536463e+00	1.07838862e-01	1.07853311e-01	9.99866026e-01
2.63231004e+00	1.07352716e-01	1.07373840e-01	9.99803265e-01
2.63925545e+00	1.05964178e-01	1.05984447e-01	9.99808759e-01
2.64620086e+00	1.04910118e-01	1.04925728e-01	9.99851222e-01
2.65314627e+00	1.05346170e-01	1.05359783e-01	9.99870791e-01
2.66009168e+00	1.05442025e-01	1.05456837e-01	9.99859546e-01
2.66703709e+00	1.04496475e-01	1.04506806e-01	9.99901143e-01
2.67398250e+00	1.03908321e-01	1.03916485e-01	9.99921430e-01
2.68092791e+00	1.03400000e-01	1.03410931e-01	9.99894302e-01
