Force;Acc4;
-0.546723;0.356816;
-0.507632;0.339261;
-0.466789;0.320516;
-0.424344;0.300652;
-0.380456;0.279743;
-0.335286;0.257868;
-0.289003;0.235109;
-0.241775;0.211550;
-0.193777;0.187278;
-0.145185;0.162385;
-0.096175;0.136960;
-0.046927;0.111099;
0.002380;0.084896;
0.051568;0.058446;
0.100458;0.031847;
0.148873;0.005195;
0.196638;-0.021412;
0.243583;-0.047878;
0.289539;-0.074108;
0.334341;-0.100006;
0.377829;-0.125480;
0.419848;-0.150437;
0.460250;-0.174789;
0.498891;-0.198448;
0.535635;-0.221330;
0.570353;-0.243354;
0.602924;-0.264442;
0.633235;-0.284518;
0.661180;-0.303514;
0.686664;-0.321362;
0.709599;-0.338000;
0.729909;-0.353370;
0.747525;-0.367421;
0.762390;-0.380102;
0.774455;-0.391373;
0.783684;-0.401195;
0.790050;-0.409536;
0.793535;-0.416369;
0.794134;-0.421672;
0.791851;-0.425431;
0.786700;-0.427635;
0.778708;-0.428279;
0.767909;-0.427366;
0.754349;-0.424901;
0.738084;-0.420898;
0.719178;-0.415375;
0.697706;-0.408355;
0.673753;-0.399867;
0.647410;-0.389946;
0.618778;-0.378631;
0.587967;-0.365966;
0.555093;-0.352001;
0.520281;-0.336789;
0.483661;-0.320389;
0.445370;-0.302863;
0.405551;-0.284277;
0.364351;-0.264701;
0.321924;-0.244209;
0.278427;-0.222877;
0.234018;-0.200785;
0.188863;-0.178015;
0.143126;-0.154652;
0.096975;-0.130780;
0.050578;-0.106489;
0.004104;-0.081868;
-0.042279;-0.057007;
-0.088401;-0.031997;
-0.134096;-0.006929;
-0.179199;0.018105;
-0.223549;0.043016;
-0.266985;0.067711;
-0.309352;0.092103;
-0.350498;0.116103;
-0.390278;0.139625;
-0.428549;0.162585;
-0.465177;0.184900;
-0.500032;0.206491;
-0.532991;0.227280;
-0.563940;0.247195;
-0.592770;0.266165;
-0.619382;0.284123;
-0.643684;0.301007;
-0.665593;0.316756;
-0.685035;0.331318;
-0.701945;0.344641;
-0.716267;0.356680;
-0.727956;0.367395;
-0.736975;0.376749;
-0.743296;0.384711;
-0.746905;0.391256;
-0.747793;0.396364;
-0.745963;0.400019;
-0.741428;0.402211;
-0.734212;0.402936;
-0.724346;0.402195;
-0.711872;0.399993;
-0.696841;0.396341;
-0.679314;0.391258;
-0.659360;0.384764;
-0.637058;0.376886;
-0.612493;0.367657;
-0.585760;0.357112;
-0.556960;0.345294;
-0.526204;0.332248;
-0.493608;0.318024;
-0.459293;0.302677;
-0.423389;0.286266;
-0.386030;0.268852;
-0.347354;0.250501;
-0.307505;0.231283;
-0.266630;0.211268;
-0.224881;0.190531;
-0.182411;0.169151;
-0.139375;0.147205;
-0.095932;0.124775;
-0.052240;0.101943;
-0.008459;0.078794;
0.035253;0.055413;
0.078736;0.031884;
0.121834;0.008295;
0.164390;-0.015270;
0.206251;-0.038724;
0.247267;-0.061983;
0.287290;-0.084963;
0.326178;-0.107580;
0.363792;-0.129753;
0.399997;-0.151403;
0.434666;-0.172452;
0.467676;-0.192824;
0.498911;-0.212449;
0.528261;-0.231255;
0.555624;-0.249176;
0.580906;-0.266150;
0.604018;-0.282116;
0.624882;-0.297019;
0.643428;-0.310808;
0.659592;-0.323434;
0.673322;-0.334855;
0.684574;-0.345032;
0.693311;-0.353931;
0.699508;-0.361522;
0.703148;-0.367780;
0.704224;-0.372687;
0.702738;-0.376227;
0.698700;-0.378391;
0.692131;-0.379174;
0.683061;-0.378576;
0.671528;-0.376604;
0.657580;-0.373266;
0.641273;-0.368579;
0.622671;-0.362563;
0.601847;-0.355242;
0.578882;-0.346647;
0.553865;-0.336812;
0.526890;-0.325774;
0.498060;-0.313578;
0.467484;-0.300270;
0.435277;-0.285902;
0.401560;-0.270527;
0.366459;-0.254205;
0.330104;-0.236997;
0.292630;-0.218967;
0.254176;-0.200183;
0.214884;-0.180715;
0.174899;-0.160636;
0.134367;-0.140019;
0.093438;-0.118942;
0.052260;-0.097482;
0.010983;-0.075718;
-0.030241;-0.053729;
-0.071263;-0.031597;
-0.111935;-0.009402;
-0.152109;0.012775;
-0.191640;0.034854;
-0.230387;0.056754;
-0.268211;0.078395;
-0.304975;0.099701;
-0.340548;0.120594;
-0.374804;0.140999;
-0.407622;0.160843;
-0.438885;0.180056;
-0.468482;0.198568;
-0.496311;0.216314;
-0.522273;0.233232;
-0.546279;0.249261;
-0.568246;0.264346;
-0.588098;0.278433;
-0.605768;0.291475;
-0.621196;0.303425;
-0.634331;0.314244;
-0.645131;0.323893;
-0.653562;0.332342;
-0.659597;0.339561;
-0.663221;0.345528;
-0.664425;0.350224;
-0.663211;0.353635;
-0.659588;0.355751;
-0.653575;0.356568;
-0.645199;0.356085;
-0.634495;0.354308;
-0.621508;0.351246;
-0.606289;0.346913;
-0.588900;0.341328;
-0.569408;0.334514;
-0.547888;0.326500;
-0.524424;0.317316;
-0.499104;0.306999;
-0.472025;0.295589;
-0.443290;0.283131;
-0.413005;0.269671;
-0.381286;0.255262;
-0.348250;0.239958;
-0.314021;0.223817;
-0.278725;0.206900;
-0.242493;0.189269;
-0.205458;0.170992;
-0.167758;0.152135;
-0.129531;0.132769;
-0.090917;0.112965;
-0.052057;0.092797;
-0.013092;0.072339;
0.025834;0.051666;
0.064581;0.030853;
0.103009;0.009978;
0.140977;-0.010885;
0.178350;-0.031659;
0.214992;-0.052269;
0.250773;-0.072640;
0.285563;-0.092698;
0.319239;-0.112372;
0.351680;-0.131590;
0.382771;-0.150284;
0.412403;-0.168387;
0.440470;-0.185835;
0.466874;-0.202564;
0.491523;-0.218517;
0.514331;-0.233637;
0.535218;-0.247870;
0.554114;-0.261168;
0.570953;-0.273483;
0.585680;-0.284774;
0.598244;-0.295001;
0.608606;-0.304130;
0.616733;-0.312131;
0.622599;-0.318976;
0.626188;-0.324643;
0.627493;-0.329116;
0.626513;-0.332379;
0.623257;-0.334424;
0.617743;-0.335247;
0.609994;-0.334847;
0.600044;-0.333228;
0.587935;-0.330400;
0.573714;-0.326376;
0.557438;-0.321172;
0.539171;-0.314811;
0.518984;-0.307318;
0.496955;-0.298724;
0.473166;-0.289062;
0.447710;-0.278370;
0.420682;-0.266689;
0.392184;-0.254064;
0.362322;-0.240544;
0.331209;-0.226179;
0.298961;-0.211023;
0.265696;-0.195135;
0.231539;-0.178573;
0.196615;-0.161399;
0.161054;-0.143678;
0.124986;-0.125474;
0.088543;-0.106856;
0.051859;-0.087892;
0.015068;-0.068653;
-0.021697;-0.049208;
-0.058301;-0.029629;
-0.094611;-0.009988;
-0.130497;0.009644;
-0.165828;0.029195;
-0.200478;0.048594;
-0.234321;0.067771;
-0.267237;0.086656;
-0.299108;0.105182;
-0.329819;0.123281;
-0.359262;0.140890;
-0.387332;0.157944;
-0.413931;0.174383;
-0.438965;0.190149;
-0.462346;0.205185;
-0.483992;0.219439;
-0.503829;0.232861;
-0.521789;0.245402;
-0.537810;0.257021;
-0.551838;0.267676;
-0.563827;0.277332;
-0.573738;0.285954;
-0.581538;0.293515;
-0.587205;0.299989;
-0.590722;0.305355;
-0.592081;0.309595;
-0.591283;0.312698;
-0.588334;0.314654;
-0.583251;0.315459;
-0.576056;0.315113;
-0.566780;0.313619;
-0.555462;0.310986;
-0.542148;0.307225;
-0.526889;0.302354;
-0.509747;0.296392;
-0.490788;0.289364;
-0.470084;0.281297;
-0.447715;0.272223;
-0.423767;0.262178;
-0.398329;0.251201;
-0.371497;0.239333;
-0.343373;0.226621;
-0.314062;0.213111;
-0.283672;0.198856;
-0.252318;0.183908;
-0.220115;0.168324;
-0.187182;0.152163;
-0.153641;0.135483;
-0.119615;0.118348;
-0.085230;0.100821;
-0.050611;0.082966;
-0.015885;0.064849;
0.018821;0.046537;
0.053382;0.028097;
0.087671;0.009597;
0.121565;-0.008897;
0.154940;-0.027315;
0.187677;-0.045593;
0.219657;-0.063663;
0.250766;-0.081460;
0.280893;-0.098920;
0.309930;-0.115979;
0.337773;-0.132578;
0.364323;-0.148655;
0.389488;-0.164154;
0.413178;-0.179020;
0.435311;-0.193200;
0.455809;-0.206643;
0.474600;-0.219303;
0.491622;-0.231135;
0.506814;-0.242098;
0.520127;-0.252153;
0.531515;-0.261267;
0.540942;-0.269407;
0.548377;-0.276548;
0.553797;-0.282664;
0.557189;-0.287736;
0.558543;-0.291747;
0.557859;-0.294686;
0.555144;-0.296544;
0.550412;-0.297317;
0.543686;-0.297004;
0.534993;-0.295610;
0.524371;-0.293140;
0.511862;-0.289608;
0.497515;-0.285027;
0.481388;-0.279418;
0.463542;-0.272802;
0.444047;-0.265207;
0.422977;-0.256662;
0.400413;-0.247200;
0.376439;-0.236858;
0.351147;-0.225676;
0.324631;-0.213695;
0.296991;-0.200963;
0.268330;-0.187526;
0.238754;-0.173435;
0.208374;-0.158743;
0.177301;-0.143505;
0.145652;-0.127778;
0.113541;-0.111620;
0.081088;-0.095091;
0.048410;-0.078252;
0.015629;-0.061165;
-0.017137;-0.043893;
-0.049769;-0.026499;
-0.082146;-0.009047;
-0.114154;0.008399;
-0.145674;0.025775;
-0.176594;0.043019;
-0.206802;0.060069;
-0.236190;0.076861;
-0.264653;0.093336;
-0.292088;0.109434;
-0.318398;0.125098;
-0.343490;0.140271;
-0.367274;0.154898;
-0.389668;0.168929;
-0.410592;0.182313;
-0.429973;0.195002;
-0.447745;0.206953;
-0.463846;0.218123;
-0.478221;0.228472;
-0.490821;0.237966;
-0.501604;0.246572;
-0.510535;0.254260;
-0.517586;0.261003;
-0.522735;0.266781;
-0.525968;0.271573;
-0.527276;0.275364;
-0.526660;0.278143;
-0.524125;0.279903;
-0.519686;0.280638;
-0.513362;0.280349;
-0.505182;0.279038;
-0.495178;0.276713;
-0.483391;0.273385;
-0.469869;0.269068;
-0.454663;0.263780;
-0.437834;0.257542;
-0.419447;0.250380;
-0.399571;0.242320;
-0.378283;0.233396;
-0.355663;0.223641;
-0.331797;0.213093;
-0.306775;0.201791;
-0.280689;0.189780;
-0.253639;0.177104;
-0.225723;0.163811;
-0.197047;0.149950;
-0.167716;0.135574;
-0.137839;0.120737;
-0.107526;0.105492;
-0.076888;0.089898;
-0.046038;0.074011;
-0.015089;0.057890;
0.015847;0.041594;
0.046656;0.025184;
0.077226;0.008719;
0.107447;-0.007741;
0.137209;-0.024135;
0.166404;-0.040404;
0.194928;-0.056489;
0.222677;-0.072332;
0.249553;-0.087876;
0.275459;-0.103063;
0.300303;-0.117841;
0.323996;-0.132156;
0.346455;-0.145957;
0.367601;-0.159194;
0.387359;-0.171821;
0.405660;-0.183794;
0.422442;-0.195069;
0.437645;-0.205608;
0.451219;-0.215374;
0.463116;-0.224332;
0.473298;-0.232453;
0.481732;-0.239708;
0.488389;-0.246073;
0.493250;-0.251527;
0.496302;-0.256052;
0.497537;-0.259634;
0.496954;-0.262261;
0.494560;-0.263928;
0.490367;-0.264628;
0.484395;-0.264364;
0.476670;-0.263136;
0.467223;-0.260954;
0.456093;-0.257825;
0.443325;-0.253765;
0.428967;-0.248790;
0.413077;-0.242920;
0.395716;-0.236179;
0.376950;-0.228593;
0.356851;-0.220193;
0.335495;-0.211010;
0.312963;-0.201080;
0.289340;-0.190441;
0.264714;-0.179133;
0.239178;-0.167200;
0.212826;-0.154686;
0.185757;-0.141637;
0.158070;-0.128104;
0.129869;-0.114136;
0.101258;-0.099786;
0.072341;-0.085106;
0.043225;-0.070151;
0.014017;-0.054976;
-0.015177;-0.039637;
-0.044249;-0.024190;
-0.073095;-0.008692;
-0.101610;0.006801;
-0.129690;0.022232;
-0.157233;0.037545;
-0.184141;0.052685;
-0.210316;0.067596;
-0.235665;0.082225;
-0.260096;0.096520;
-0.283524;0.110428;
-0.305864;0.123901;
-0.327037;0.136889;
-0.346969;0.149348;
-0.365590;0.161232;
-0.382835;0.172500;
-0.398643;0.183113;
-0.412961;0.193032;
-0.425739;0.202224;
-0.436934;0.210657;
-0.446509;0.218301;
-0.454432;0.225132;
-0.460679;0.231125;
-0.465230;0.236262;
-0.468072;0.240525;
-0.469198;0.243901;
-0.468610;0.246379;
-0.466311;0.247954;
-0.462316;0.248621;
-0.456641;0.248380;
-0.449312;0.247234;
-0.440359;0.245190;
-0.429818;0.242257;
-0.417731;0.238448;
-0.404146;0.233779;
-0.389116;0.228269;
-0.372699;0.221940;
-0.354958;0.214818;
-0.335961;0.206929;
-0.315779;0.198306;
-0.294490;0.188980;
-0.272172;0.178989;
-0.248912;0.168369;
-0.224794;0.157161;
-0.199909;0.145408;
-0.174350;0.133153;
-0.148212;0.120443;
-0.121591;0.107324;
-0.094585;0.093847;
-0.067295;0.080061;
-0.039820;0.066016;
-0.012260;0.051765;
0.015282;0.037361;
0.042707;0.022856;
0.069916;0.008303;
0.096808;-0.006243;
0.123286;-0.020732;
0.149255;-0.035108;
0.174622;-0.049321;
0.199294;-0.063319;
0.223183;-0.077050;
0.246204;-0.090467;
0.268275;-0.103520;
0.289317;-0.116163;
0.309255;-0.128350;
0.328020;-0.140039;
0.345545;-0.151187;
0.361770;-0.161755;
0.376637;-0.171707;
0.390095;-0.181007;
0.402100;-0.189623;
0.412608;-0.197525;
0.421587;-0.204686;
0.429007;-0.211082;
0.434843;-0.216691;
0.439078;-0.221494;
0.441700;-0.225476;
0.442703;-0.228625;
0.442087;-0.230931;
0.439858;-0.232387;
0.436027;-0.232991;
0.430613;-0.232742;
0.423638;-0.231643;
0.415131;-0.229700;
0.405126;-0.226923;
0.393665;-0.223323;
0.380791;-0.218917;
0.366554;-0.213720;
0.351011;-0.207756;
0.334219;-0.201047;
0.316244;-0.193620;
0.297154;-0.185503;
0.277021;-0.176729;
0.255920;-0.167330;
0.233931;-0.157342;
0.211136;-0.146804;
0.187620;-0.135755;
0.163471;-0.124238;
0.138778;-0.112294;
0.113632;-0.099969;
0.088127;-0.087309;
0.062356;-0.074361;
0.036413;-0.061174;
0.010395;-0.047795;
-0.015604;-0.034274;
-0.041489;-0.020661;
-0.067165;-0.007006;
-0.092540;0.006640;
-0.117521;0.020229;
-0.142019;0.033710;
-0.165943;0.047035;
-0.189210;0.060154;
-0.211734;0.073022;
-0.233435;0.085590;
-0.254237;0.097814;
-0.274064;0.109650;
-0.292847;0.121056;
-0.310519;0.131991;
-0.327018;0.142416;
-0.342287;0.152293;
-0.356272;0.161589;
-0.368925;0.170271;
-0.380203;0.178308;
-0.390068;0.185673;
-0.398486;0.192340;
-0.405430;0.198286;
-0.410879;0.203492;
-0.414815;0.207940;
-0.417227;0.211616;
-0.418110;0.214507;
-0.417463;0.216606;
-0.415294;0.217907;
-0.411612;0.218407;
-0.406435;0.218105;
-0.399784;0.217006;
-0.391688;0.215114;
-0.382179;0.212438;
-0.371295;0.208992;
-0.359078;0.204788;
-0.345576;0.199844;
-0.330842;0.194179;
-0.314931;0.187818;
-0.297905;0.180783;
-0.279828;0.173103;
-0.260769;0.164808;
-0.240798;0.155929;
-0.219992;0.146500;
-0.198428;0.136556;
-0.176186;0.126137;
-0.153349;0.115280;
-0.130002;0.104027;
-0.106231;0.092420;
-0.082125;0.080503;
-0.057771;0.068319;
-0.033259;0.055914;
-0.008680;0.043333;
0.015877;0.030625;
0.040322;0.017834;
0.064566;0.005009;
0.088521;-0.007804;
0.112100;-0.020557;
0.135218;-0.033204;
0.157791;-0.045700;
0.179738;-0.057998;
0.200980;-0.070054;
0.221441;-0.081824;
0.241048;-0.093266;
0.259731;-0.104338;
0.277423;-0.115002;
0.294064;-0.125219;
0.309593;-0.134952;
0.323956;-0.144167;
0.337104;-0.152831;
0.348992;-0.160915;
0.359577;-0.168389;
0.368826;-0.175228;
0.376706;-0.181408;
0.383192;-0.186908;
0.388263;-0.191709;
0.391904;-0.195797;
0.394105;-0.199156;
0.394860;-0.201777;
0.394170;-0.203652;
0.392042;-0.204775;
0.388485;-0.205145;
0.383515;-0.204762;
0.377155;-0.203628;
0.369431;-0.201750;
0.360373;-0.199137;
0.350018;-0.195800;
0.338406;-0.191752;
0.325582;-0.187011;
0.311597;-0.181595;
0.296504;-0.175525;
0.280361;-0.168826;
0.263228;-0.161524;
0.245171;-0.153646;
0.226257;-0.145224;
0.206559;-0.136288;
0.186149;-0.126874;
0.165103;-0.117016;
0.143501;-0.106753;
0.121423;-0.096122;
0.098949;-0.085163;
0.076164;-0.073918;
0.053151;-0.062428;
0.029995;-0.050736;
0.006782;-0.038885;
-0.016405;-0.026919;
-0.039480;-0.014883;
-0.062359;-0.002820;
-0.084958;0.009225;
-0.107196;0.021207;
-0.128993;0.033084;
-0.150268;0.044812;
-0.170946;0.056348;
-0.190953;0.067650;
-0.210216;0.078678;
-0.228666;0.089391;
-0.246239;0.099751;
-0.262871;0.109721;
-0.278504;0.119266;
-0.293082;0.128350;
-0.306556;0.136943;
-0.318877;0.145013;
-0.330004;0.152533;
-0.339898;0.159475;
-0.348525;0.165816;
-0.355858;0.171534;
-0.361871;0.176609;
-0.366547;0.181025;
-0.369870;0.184767;
-0.371832;0.187822;
-0.372428;0.190180;
-0.371659;0.191836;
-0.369532;0.192784;
-0.366056;0.193023;
-0.361248;0.192553;
-0.355127;0.191378;
-0.347721;0.189504;
-0.339057;0.186938;
-0.329172;0.183693;
-0.318103;0.179782;
-0.305894;0.175221;
-0.292593;0.170027;
-0.278249;0.164222;
-0.262919;0.157828;
-0.246660;0.150870;
-0.229534;0.143375;
-0.211606;0.135371;
-0.192943;0.126889;
-0.173614;0.117962;
-0.153694;0.108623;
-0.133254;0.098907;
-0.112372;0.088852;
-0.091126;0.078494;
-0.069592;0.067872;
-0.047852;0.057026;
-0.025985;0.045996;
-0.004072;0.034824;
0.017808;0.023549;
0.039574;0.012215;
0.061146;0.000863;
0.082446;-0.010466;
0.103397;-0.021729;
0.123923;-0.032887;
0.143949;-0.043898;
0.163403;-0.054721;
0.182216;-0.065319;
0.200319;-0.075652;
0.217648;-0.085682;
0.234142;-0.095375;
0.249741;-0.104696;
0.264391;-0.113610;
0.278040;-0.122086;
0.290640;-0.130094;
0.302147;-0.137606;
0.312522;-0.144595;
0.321729;-0.151037;
0.329737;-0.156910;
0.336519;-0.162192;
0.342053;-0.166868;
0.346322;-0.170919;
0.349312;-0.174334;
0.351016;-0.177101;
0.351431;-0.179211;
0.350556;-0.180659;
0.348400;-0.181440;
0.344971;-0.181553;
0.340286;-0.181000;
0.334364;-0.179783;
0.327231;-0.177910;
0.318913;-0.175387;
0.309446;-0.172227;
0.298865;-0.168442;
0.287213;-0.164048;
0.274533;-0.159062;
0.260875;-0.153503;
0.246292;-0.147394;
0.230837;-0.140758;
0.214570;-0.133621;
0.197553;-0.126011;
0.179849;-0.117955;
0.161524;-0.109486;
0.142647;-0.100634;
0.123288;-0.091434;
0.103520;-0.081920;
0.083415;-0.072127;
0.063047;-0.062092;
0.042493;-0.051854;
0.021828;-0.041448;
0.001127;-0.030915;
-0.019533;-0.020294;
-0.040077;-0.009622;
-0.060430;0.001059;
-0.080518;0.011711;
-0.100268;0.022296;
-0.119607;0.032773;
-0.138468;0.043106;
-0.156780;0.053256;
-0.174478;0.063186;
-0.191500;0.072861;
-0.207783;0.082245;
-0.223271;0.091306;
-0.237907;0.100009;
-0.251640;0.108325;
-0.264422;0.116223;
-0.276209;0.123675;
-0.286958;0.130655;
-0.296633;0.137139;
-0.305201;0.143104;
-0.312633;0.148528;
-0.318903;0.153394;
-0.323993;0.157685;
-0.327884;0.161386;
-0.330567;0.164485;
-0.332033;0.166973;
-0.332280;0.168840;
-0.331309;0.170082;
-0.329127;0.170697;
-0.325745;0.170682;
-0.321177;0.170039;
-0.315443;0.168773;
-0.308565;0.166889;
-0.300573;0.164395;
-0.291497;0.161303;
-0.281374;0.157624;
-0.270241;0.153375;
-0.258144;0.148571;
-0.245127;0.143232;
-0.231241;0.137378;
-0.216538;0.131032;
-0.201074;0.124219;
-0.184907;0.116965;
-0.168099;0.109297;
-0.150711;0.101244;
-0.132809;0.092838;
-0.114460;0.084109;
-0.095732;0.075091;
-0.076695;0.065817;
-0.057418;0.056323;
-0.037973;0.046643;
-0.018431;0.036813;
0.001135;0.026870;
0.020654;0.016851;
0.040054;0.006793;
0.059265;-0.003267;
0.078217;-0.013292;
0.096840;-0.023246;
0.115068;-0.033091;
0.132834;-0.042793;
0.150074;-0.052315;
0.166726;-0.061622;
0.182731;-0.070683;
0.198030;-0.079462;
0.212570;-0.087929;
0.226300;-0.096054;
0.239169;-0.103807;
0.251134;-0.111161;
0.262152;-0.118089;
0.272184;-0.124567;
0.281197;-0.130573;
0.289159;-0.136084;
0.296044;-0.141082;
0.301829;-0.145551;
0.306494;-0.149474;
0.310026;-0.152838;
0.312414;-0.155632;
0.313651;-0.157848;
0.313735;-0.159479;
0.312669;-0.160519;
0.310460;-0.160966;
0.307117;-0.160821;
0.302655;-0.160084;
0.297094;-0.158760;
0.290457;-0.156856;
0.282769;-0.154379;
0.274061;-0.151339;
0.264368;-0.147750;
0.253727;-0.143626;
0.242180;-0.138983;
0.229771;-0.133840;
0.216546;-0.128215;
0.202558;-0.122132;
0.187857;-0.115614;
0.172501;-0.108685;
0.156547;-0.101372;
0.140054;-0.093703;
0.123085;-0.085706;
0.105702;-0.077412;
0.087971;-0.068852;
0.069957;-0.060058;
0.051726;-0.051064;
0.033347;-0.041901;
0.014888;-0.032605;
-0.003585;-0.023210;
-0.022003;-0.013751;
-0.040299;-0.004262;
-0.058405;0.005221;
-0.076257;0.014664;
-0.093788;0.024032;
-0.110935;0.033290;
-0.127636;0.042405;
-0.143832;0.051345;
-0.159462;0.060075;
-0.174472;0.068565;
-0.188807;0.076784;
-0.202417;0.084703;
-0.215253;0.092292;
-0.227270;0.099526;
-0.238424;0.106377;
-0.248678;0.112822;
-0.257996;0.118838;
-0.266345;0.124404;
-0.273697;0.129501;
-0.280027;0.134110;
-0.285314;0.138216;
-0.289541;0.141805;
-0.292695;0.144865;
-0.294766;0.147386;
-0.295749;0.149360;
-0.295644;0.150780;
-0.294452;0.151644;
-0.292181;0.151948;
-0.288842;0.151694;
-0.284448;0.150883;
-0.279019;0.149519;
-0.272576;0.147610;
-0.265146;0.145162;
-0.256757;0.142187;
-0.247444;0.138697;
-0.237241;0.134705;
-0.226189;0.130227;
-0.214330;0.125281;
-0.201709;0.119887;
-0.188375;0.114064;
-0.174377;0.107836;
-0.159770;0.101226;
-0.144607;0.094259;
-0.128945;0.086963;
-0.112844;0.079363;
-0.096364;0.071490;
-0.079565;0.063373;
-0.062511;0.055041;
-0.045264;0.046527;
-0.027888;0.037862;
-0.010448;0.029077;
0.006993;0.020207;
0.024369;0.011283;
0.041618;0.002338;
0.058677;-0.006594;
0.075482;-0.015481;
0.091974;-0.024291;
0.108091;-0.032990;
0.123776;-0.041548;
0.138971;-0.049933;
0.153623;-0.058114;
0.167677;-0.066063;
0.181085;-0.073751;
0.193797;-0.081149;
0.205770;-0.088231;
0.216959;-0.094972;
0.227327;-0.101348;
0.236835;-0.107337;
0.245453;-0.112917;
0.253149;-0.118069;
0.259897;-0.122774;
0.265674;-0.127017;
0.270463;-0.130783;
0.274246;-0.134059;
0.277012;-0.136835;
0.278753;-0.139101;
0.279465;-0.140850;
0.279148;-0.142077;
0.277805;-0.142779;
0.275443;-0.142954;
0.272072;-0.142603;
0.267709;-0.141728;
0.262370;-0.140335;
0.256077;-0.138429;
0.248856;-0.136018;
0.240735;-0.133112;
0.231746;-0.129725;
0.221924;-0.125868;
0.211306;-0.121557;
0.199934;-0.116809;
0.187851;-0.111644;
0.175103;-0.106079;
0.161738;-0.100138;
0.147807;-0.093843;
0.133362;-0.087217;
0.118457;-0.080286;
0.103148;-0.073077;
0.087493;-0.065615;
0.071549;-0.057930;
0.055376;-0.050050;
0.039034;-0.042005;
0.022584;-0.033824;
0.006085;-0.025539;
-0.010401;-0.017179;
-0.026814;-0.008775;
-0.043093;-0.000359;
-0.059178;0.008038;
-0.075012;0.016385;
-0.090536;0.024653;
-0.105694;0.032810;
-0.120432;0.040827;
-0.134694;0.048675;
-0.148431;0.056325;
-0.161593;0.063749;
-0.174132;0.070921;
-0.186004;0.077815;
-0.197167;0.084406;
-0.207581;0.090671;
-0.217209;0.096587;
-0.226018;0.102133;
-0.233977;0.107291;
-0.241058;0.112040;
-0.247237;0.116366;
-0.252494;0.120253;
-0.256811;0.123687;
-0.260174;0.126658;
-0.262574;0.129155;
-0.264002;0.131170;
-0.264456;0.132697;
-0.263937;0.133732;
-0.262448;0.134271;
-0.259996;0.134314;
-0.256594;0.133861;
-0.252256;0.132916;
-0.246998;0.131484;
-0.240844;0.129569;
-0.233817;0.127182;
-0.225944;0.124331;
-0.217258;0.121028;
-0.207791;0.117286;
-0.197580;0.113121;
-0.186664;0.108547;
-0.175085;0.103584;
-0.162887;0.098250;
-0.150116;0.092566;
-0.136820;0.086554;
-0.123050;0.080235;
-0.108856;0.073636;
-0.094293;0.066779;
-0.079414;0.059692;
-0.064275;0.052401;
-0.048932;0.044933;
-0.033443;0.037316;
-0.017863;0.029579;
-0.002252;0.021750;
0.013334;0.013858;
0.028837;0.005934;
0.044200;-0.001995;
0.059367;-0.009899;
0.074283;-0.017748;
0.088894;-0.025513;
0.103145;-0.033168;
0.116986;-0.040682;
0.130366;-0.048029;
0.143238;-0.055183;
0.155554;-0.062117;
0.167271;-0.068805;
0.178346;-0.075225;
0.188741;-0.081353;
0.198418;-0.087166;
0.207344;-0.092645;
0.215487;-0.097769;
0.222819;-0.102520;
0.229314;-0.106883;
0.234950;-0.110841;
0.239710;-0.114381;
0.243576;-0.117490;
0.246536;-0.120159;
0.248582;-0.122377;
0.249708;-0.124139;
0.249912;-0.125439;
0.249194;-0.126272;
0.247560;-0.126637;
0.245018;-0.126534;
0.241578;-0.125963;
0.237256;-0.124928;
0.232070;-0.123435;
0.226039;-0.121488;
0.219189;-0.119098;
0.211545;-0.116272;
0.203139;-0.113024;
0.194003;-0.109365;
0.184171;-0.105311;
0.173682;-0.100877;
0.162575;-0.096080;
0.150894;-0.090938;
0.138682;-0.085473;
0.125985;-0.079704;
0.112851;-0.073653;
0.099329;-0.067344;
0.085471;-0.060801;
0.071328;-0.054048;
0.056952;-0.047110;
0.042398;-0.040014;
0.027719;-0.032786;
0.012969;-0.025453;
-0.001796;-0.018043;
-0.016523;-0.010584;
-0.031157;-0.003102;
-0.045645;0.004375;
-0.059933;0.011818;
-0.073969;0.019201;
-0.087701;0.026496;
-0.101081;0.033676;
-0.114059;0.040715;
-0.126588;0.047588;
-0.138623;0.054269;
-0.150121;0.060734;
-0.161040;0.066960;
-0.171342;0.072924;
-0.180989;0.078605;
-0.189948;0.083983;
-0.198187;0.089037;
-0.205676;0.093751;
-0.212391;0.098107;
-0.218308;0.102090;
-0.223406;0.105687;
-0.227669;0.108885;
-0.231082;0.111673;
-0.233635;0.114041;
-0.235321;0.115982;
-0.236134;0.117490;
-0.236075;0.118560;
-0.235143;0.119189;
-0.233346;0.119376;
-0.230692;0.119121;
-0.227191;0.118426;
-0.222859;0.117294;
-0.217714;0.115732;
-0.211776;0.113745;
-0.205069;0.111342;
-0.197619;0.108532;
-0.189455;0.105328;
-0.180609;0.101742;
-0.171115;0.097788;
-0.161009;0.093481;
-0.150330;0.088838;
-0.139118;0.083878;
-0.127416;0.078619;
-0.115269;0.073082;
-0.102721;0.067287;
-0.089821;0.061257;
-0.076616;0.055014;
-0.063156;0.048583;
-0.049491;0.041987;
-0.035671;0.035252;
-0.021749;0.028401;
-0.007776;0.021463;
0.006197;0.014461;
0.020117;0.007422;
0.033935;0.000373;
0.047598;-0.006661;
0.061057;-0.013654;
0.074263;-0.020579;
0.087167;-0.027411;
0.099722;-0.034126;
0.111883;-0.040698;
0.123605;-0.047103;
0.134847;-0.053319;
