Frequency_Hz	H1_abs	H2_abs	Coherence
3.68106681e-01	2.69208018e-02	2.74332751e-01	9.81319280e-02
3.75052091e-01	1.22384167e-02	4.51125181e-01	2.71286491e-02
3.81997500e-01	1.20632419e-02	2.86573350e-01	4.20947794e-02
3.88942909e-01	1.07567835e-02	4.92929322e-01	2.18221619e-02
3.95888318e-01	6.09997205e-03	5.51097809e-01	1.10687648e-02
4.02833727e-01	1.59373687e-02	2.71485593e-01	5.87042888e-02
4.09779136e-01	1.33682604e-02	2.05379920e-01	6.50903964e-02
4.16724545e-01	8.65422431e-03	3.38458481e-01	2.55695301e-02
4.23669954e-01	5.78140466e-03	3.91996254e-01	1.47486222e-02
4.30615363e-01	6.19956567e-03	2.23216301e-01	2.77738034e-02
4.37560772e-01	6.19185868e-03	1.82331160e-01	3.39594103e-02
4.44506181e-01	5.84061745e-03	1.79422364e-01	3.25523380e-02
4.51451590e-01	5.53837330e-03	1.81982429e-01	3.04335608e-02
4.58397000e-01	3.37785699e-03	3.16575501e-01	1.06699886e-02
4.65342409e-01	5.46079638e-03	1.40418739e-01	3.88893707e-02
4.72287818e-01	5.06364929e-03	9.59250799e-02	5.27875431e-02
4.79233227e-01	5.14083353e-03	1.07771371e-01	4.77012911e-02
4.86178636e-01	6.09312731e-03	8.87546071e-02	6.86513918e-02
4.93124045e-01	2.36271428e-03	2.25050743e-01	1.04985847e-02
5.00069454e-01	5.51575776e-03	1.21677615e-01	4.53309159e-02
5.07014863e-01	7.31610639e-03	6.62101139e-02	1.10498321e-01
5.13960272e-01	2.49877777e-03	2.09005268e-01	1.19555731e-02
5.20905681e-01	3.58734082e-03	1.38500828e-01	2.59012230e-02
5.27851090e-01	8.18880917e-03	5.02378180e-02	1.63000892e-01
5.34796500e-01	5.83694224e-03	7.56354239e-02	7.71720701e-02
5.41741909e-01	5.87379398e-03	5.85945769e-02	1.00244669e-01
5.48687318e-01	3.02603701e-03	1.25842474e-01	2.40462296e-02
5.55632727e-01	6.05237405e-03	6.27275880e-02	9.64866377e-02
5.62578136e-01	7.92416173e-03	5.69306713e-02	1.39189676e-01
5.69523545e-01	2.54915497e-03	1.20822699e-01	2.10983118e-02
5.76468954e-01	6.02223308e-03	4.03682653e-02	1.49182360e-01
5.83414363e-01	7.89252736e-03	7.37470404e-02	1.07021615e-01
5.90359772e-01	6.17535624e-03	7.53743348e-02	8.19291640e-02
5.97305181e-01	5.30364283e-03	9.41625698e-02	5.63243212e-02
6.04250590e-01	8.05923925e-03	7.23158611e-02	1.11444974e-01
6.11195999e-01	1.06019579e-02	3.95595166e-02	2.68000188e-01
6.18141409e-01	1.20777108e-02	3.14340133e-02	3.84224270e-01
6.25086818e-01	1.01388628e-02	3.00612365e-02	3.37273646e-01
6.32032227e-01	1.05824604e-03	2.09183580e-01	5.05893453e-03
6.38977636e-01	5.27731796e-03	4.65272235e-02	1.13424304e-01
6.45923045e-01	7.77584855e-03	2.99978769e-02	2.59213296e-01
6.52868454e-01	6.06239762e-03	2.80865422e-02	2.15847062e-01
6.59813863e-01	5.81419357e-03	3.61807447e-02	1.60698560e-01
6.66759272e-01	4.19362244e-03	4.67750834e-02	8.96550499e-02
6.73704681e-01	3.32131149e-03	4.07739838e-02	8.14566345e-02
6.80650090e-01	3.50542393e-03	3.93832285e-02	8.90080388e-02
6.87595499e-01	6.34821132e-03	2.82813159e-02	2.24466618e-01
6.94540908e-01	7.03949192e-03	2.53330093e-02	2.77878235e-01
7.01486318e-01	6.64041849e-03	2.32243984e-02	2.85924241e-01
7.08431727e-01	7.38258742e-03	2.44207268e-02	3.02308260e-01
7.15377136e-01	1.21223526e-02	2.33368871e-02	5.19450285e-01
7.22322545e-01	9.15801218e-03	2.63915760e-02	3.47005127e-01
7.29267954e-01	5.99396996e-03	2.61555712e-02	2.29166089e-01
7.36213363e-01	7.50732899e-03	2.04439957e-02	3.67214369e-01
7.43158772e-01	5.45028815e-03	3.07782829e-02	1.77082268e-01
7.50104181e-01	7.70963860e-03	2.60981574e-02	2.95409308e-01
7.57049590e-01	1.03705739e-02	1.97740171e-02	5.24454582e-01
7.63994999e-01	6.73646817e-03	2.39022142e-02	2.81834483e-01
7.70940408e-01	5.80774453e-03	2.43630080e-02	2.38383722e-01
7.77885817e-01	7.53530193e-03	2.12054541e-02	3.55347351e-01
7.84831227e-01	7.69065716e-03	1.79577576e-02	4.28263779e-01
7.91776636e-01	8.68592054e-03	1.65929021e-02	5.23472053e-01
7.98722045e-01	7.69888726e-03	1.44176406e-02	5.33990789e-01
8.05667454e-01	8.63901771e-03	1.65428160e-02	5.22221714e-01
8.12612863e-01	7.03648570e-03	1.86800070e-02	3.76685389e-01
8.19558272e-01	8.18678182e-03	1.80332641e-02	4.53982251e-01
8.26503681e-01	9.18777265e-03	1.67301653e-02	5.49174050e-01
8.33449090e-01	9.57468125e-03	1.69923105e-02	5.63471416e-01
8.40394499e-01	8.61903240e-03	1.71355410e-02	5.02991553e-01
8.47339908e-01	1.01434856e-02	1.87597508e-02	5.40704708e-01
8.54285317e-01	9.52690173e-03	1.91897200e-02	4.96458610e-01
8.61230726e-01	8.96217267e-03	2.11545786e-02	4.23651676e-01
8.68176136e-01	1.16387224e-02	2.01333974e-02	5.78080399e-01
8.75121545e-01	1.17240704e-02	1.69267040e-02	6.92637525e-01
8.82066954e-01	1.03132860e-02	1.54157823e-02	6.69008275e-01
8.89012363e-01	1.04034596e-02	1.48003740e-02	7.02918693e-01
8.95957772e-01	1.05479515e-02	1.50217046e-02	7.02180734e-01
9.02903181e-01	1.20420791e-02	1.68735589e-02	7.13665635e-01
9.09848590e-01	1.31932409e-02	1.85414395e-02	7.11554294e-01
9.16793999e-01	1.31867894e-02	1.79602737e-02	7.34219849e-01
9.23739408e-01	1.30157642e-02	1.82076040e-02	7.14853211e-01
9.30684817e-01	1.23920030e-02	1.81813984e-02	6.81575900e-01
9.37630226e-01	1.30992702e-02	1.83983909e-02	7.11979124e-01
9.44575636e-01	1.33600288e-02	1.76645506e-02	7.56318634e-01
9.51521045e-01	1.35787830e-02	1.79201380e-02	7.57738753e-01
9.58466454e-01	1.46204135e-02	1.82446151e-02	8.01354998e-01
9.65411863e-01	1.55630391e-02	1.78018052e-02	8.74239375e-01
9.72357272e-01	1.57860350e-02	1.85416872e-02	8.51380719e-01
9.79302681e-01	1.45546947e-02	1.75405583e-02	8.29773743e-01
9.86248090e-01	1.50786017e-02	1.83827115e-02	8.20259933e-01
9.93193499e-01	1.49190437e-02	1.73832144e-02	8.58244245e-01
1.00013891e+00	1.60161465e-02	1.83436724e-02	8.73115595e-01
1.00708432e+00	1.57951724e-02	1.88852206e-02	8.36377436e-01
1.01402973e+00	1.65711958e-02	1.92594225e-02	8.60420183e-01
1.02097514e+00	1.76784720e-02	1.96693866e-02	8.98781050e-01
1.02792054e+00	1.65548264e-02	1.93317553e-02	8.56354025e-01
1.03486595e+00	1.73492932e-02	2.02849462e-02	8.55279231e-01
1.04181136e+00	1.76606235e-02	2.06637089e-02	8.54668619e-01
1.04875677e+00	1.91811331e-02	2.14344117e-02	8.94875649e-01
1.05570218e+00	2.18614840e-02	2.37439269e-02	9.20718971e-01
1.06264759e+00	2.30382993e-02	2.46756975e-02	9.33643284e-01
1.06959300e+00	2.28485428e-02	2.44267158e-02	9.35391520e-01
1.07653841e+00	2.40029729e-02	2.53704158e-02	9.46100888e-01
1.08348382e+00	2.30885798e-02	2.43586828e-02	9.47858305e-01
1.09042923e+00	2.48890032e-02	2.62281847e-02	9.48941130e-01
1.09737464e+00	2.67465981e-02	2.83289545e-02	9.44143494e-01
1.10432004e+00	2.62491172e-02	2.79551235e-02	9.38973394e-01
1.11126545e+00	2.83289773e-02	2.98743192e-02	9.48271896e-01
1.11821086e+00	3.06413575e-02	3.20231785e-02	9.56849349e-01
1.12515627e+00	3.10227937e-02	3.22839590e-02	9.60935236e-01
1.13210168e+00	3.14217204e-02	3.25058531e-02	9.66648078e-01
1.13904709e+00	3.34963328e-02	3.43783151e-02	9.74344807e-01
1.14599250e+00	3.48521814e-02	3.56198050e-02	9.78449527e-01
1.15293791e+00	3.63888648e-02	3.73583044e-02	9.74050225e-01
1.15988332e+00	3.88625214e-02	3.99962701e-02	9.71653638e-01
1.16682873e+00	4.23985924e-02	4.34583029e-02	9.75615467e-01
1.17377414e+00	4.45908195e-02	4.55642287e-02	9.78636547e-01
1.18071954e+00	4.60896197e-02	4.71083515e-02	9.78374709e-01
1.18766495e+00	4.82968000e-02	4.89492531e-02	9.86670825e-01
1.19461036e+00	5.16110019e-02	5.22444338e-02	9.87875610e-01
1.20155577e+00	5.62615758e-02	5.71825677e-02	9.83893835e-01
1.20850118e+00	6.31094566e-02	6.38920602e-02	9.87751160e-01
1.21544659e+00	6.93843242e-02	7.03738148e-02	9.85939506e-01
1.22239200e+00	7.65579490e-02	7.75437951e-02	9.87286589e-01
1.22933741e+00	8.46057800e-02	8.57093594e-02	9.87124167e-01
1.23628282e+00	9.67382264e-02	9.77260818e-02	9.89891589e-01
1.24322823e+00	1.09884563e-01	1.11258519e-01	9.87650781e-01
1.25017364e+00	1.29365163e-01	1.31317848e-01	9.85130084e-01
1.25711904e+00	1.60997048e-01	1.65647373e-01	9.71926357e-01
1.26406445e+00	2.18296302e-01	2.29010556e-01	9.53215022e-01
1.27100986e+00	3.28210747e-01	3.65102940e-01	8.98953994e-01
1.27795527e+00	5.23941946e-01	8.68982488e-01	6.02937290e-01
1.28490068e+00	5.47221135e-01	1.18984942e+00	4.59907890e-01
1.29184609e+00	3.73868765e-01	4.32916491e-01	8.63604811e-01
1.29879150e+00	2.33572220e-01	2.47851497e-01	9.42387770e-01
1.30573691e+00	1.64445571e-01	1.69600382e-01	9.69606134e-01
1.31268232e+00	1.24233438e-01	1.26509777e-01	9.82006614e-01
1.31962773e+00	1.02953009e-01	1.03983844e-01	9.90086593e-01
1.32657314e+00	9.01882745e-02	9.10051711e-02	9.91023625e-01
1.33351854e+00	7.75056049e-02	7.81730881e-02	9.91461471e-01
1.34046395e+00	6.56710878e-02	6.61436446e-02	9.92855597e-01
1.34740936e+00	5.65928871e-02	5.69017361e-02	9.94572241e-01
1.35435477e+00	4.96914570e-02	5.00290490e-02	9.93252081e-01
1.36130018e+00	4.38292258e-02	4.40988400e-02	9.93886139e-01
1.36824559e+00	3.93675628e-02	3.96422594e-02	9.93070612e-01
1.37519100e+00	3.50187150e-02	3.52485889e-02	9.93478495e-01
1.38213641e+00	3.14797007e-02	3.16965825e-02	9.93157567e-01
1.38908182e+00	2.80134195e-02	2.82391585e-02	9.92006172e-01
1.39602723e+00	2.54677950e-02	2.57822186e-02	9.87804637e-01
1.40297264e+00	2.33235459e-02	2.37060612e-02	9.83864243e-01
1.40991804e+00	2.09912302e-02	2.13869393e-02	9.81497628e-01
1.41686345e+00	1.95819042e-02	1.99341351e-02	9.82330267e-01
1.42380886e+00	1.79360844e-02	1.84307419e-02	9.73161281e-01
1.43075427e+00	1.59972642e-02	1.65255481e-02	9.68032297e-01
1.43769968e+00	1.45036869e-02	1.50011753e-02	9.66836705e-01
1.44464509e+00	1.22275772e-02	1.28358371e-02	9.52612368e-01
1.45159050e+00	1.06491982e-02	1.12757708e-02	9.44431945e-01
1.45853591e+00	9.67001729e-03	1.04438227e-02	9.25907840e-01
1.46548132e+00	8.07377296e-03	8.90101577e-03	9.07061977e-01
1.47242673e+00	6.90461802e-03	7.78538207e-03	8.86869515e-01
1.47937214e+00	6.13224791e-03	7.11739282e-03	8.61586266e-01
1.48631754e+00	5.73061413e-03	6.77790390e-03	8.45484713e-01
1.49326295e+00	4.81807137e-03	6.23893426e-03	7.72258717e-01
1.50020836e+00	3.93780129e-03	5.20497236e-03	7.56546051e-01
1.50715377e+00	2.42657539e-03	4.72122818e-03	5.13971217e-01
1.51409918e+00	1.69126068e-03	5.59172237e-03	3.02457914e-01
1.52104459e+00	1.04348201e-03	8.19549077e-03	1.27323920e-01
1.52799000e+00	9.31214175e-04	8.33749037e-03	1.11689985e-01
1.53493541e+00	1.49008058e-03	5.69428120e-03	2.61680188e-01
1.54188082e+00	1.62066318e-03	5.59626475e-03	2.89597303e-01
1.54882623e+00	2.66255341e-03	4.39204788e-03	6.06221399e-01
1.55577163e+00	3.59903675e-03	4.82831350e-03	7.45402459e-01
1.56271704e+00	3.98471176e-03	5.70673645e-03	6.98247026e-01
1.56966245e+00	4.96564604e-03	6.38392871e-03	7.77835447e-01
1.57660786e+00	5.82230554e-03	7.15326610e-03	8.13936662e-01
1.58355327e+00	6.64707026e-03	7.39102130e-03	8.99343946e-01
1.59049868e+00	7.86050217e-03	8.53656568e-03	9.20803807e-01
1.59744409e+00	8.54724228e-03	9.03309430e-03	9.46214220e-01
1.60438950e+00	8.43735315e-03	9.08639684e-03	9.28569739e-01
1.61133491e+00	9.66957883e-03	1.02754711e-02	9.41035085e-01
1.61828032e+00	1.06773674e-02	1.10125410e-02	9.69564374e-01
1.62522573e+00	1.12913928e-02	1.17394471e-02	9.61833441e-01
1.63217113e+00	1.22795793e-02	1.29534840e-02	9.47975021e-01
1.63911654e+00	1.38083509e-02	1.44365455e-02	9.56485812e-01
1.64606195e+00	1.48249315e-02	1.55073905e-02	9.55991372e-01
1.65300736e+00	1.61097113e-02	1.66463520e-02	9.67762268e-01
1.65995277e+00	1.69811348e-02	1.73854442e-02	9.76744377e-01
1.66689818e+00	1.74945231e-02	1.77742402e-02	9.84262781e-01
1.67384359e+00	1.83070059e-02	1.86291053e-02	9.82709880e-01
1.68078900e+00	2.00851356e-02	2.04217391e-02	9.83517391e-01
1.68773441e+00	2.13642138e-02	2.16826622e-02	9.85313222e-01
1.69467982e+00	2.19816039e-02	2.22422933e-02	9.88279564e-01
1.70162523e+00	2.34955044e-02	2.37899936e-02	9.87621301e-01
1.70857063e+00	2.51309930e-02	2.53973915e-02	9.89510793e-01
1.71551604e+00	2.62333565e-02	2.65304588e-02	9.88801462e-01
1.72246145e+00	2.81681088e-02	2.83904570e-02	9.92168206e-01
1.72940686e+00	2.99397963e-02	3.01661911e-02	9.92495083e-01
1.73635227e+00	3.21152431e-02	3.23965766e-02	9.91315950e-01
1.74329768e+00	3.50059883e-02	3.52467826e-02	9.93168333e-01
1.75024309e+00	3.80587163e-02	3.83540498e-02	9.92299809e-01
1.75718850e+00	4.22274135e-02	4.25257193e-02	9.92985284e-01
1.76413391e+00	4.69988634e-02	4.72900621e-02	9.93842285e-01
1.77107932e+00	5.30920311e-02	5.34970606e-02	9.92428940e-01
1.77802473e+00	6.14876565e-02	6.21490408e-02	9.89358094e-01
1.78497013e+00	7.29650879e-02	7.39031902e-02	9.87306336e-01
1.79191554e+00	9.02482442e-02	9.21116831e-02	9.79769788e-01
1.79886095e+00	1.20123156e-01	1.25560896e-01	9.56692408e-01
1.80580636e+00	1.80224053e-01	2.09657409e-01	8.59612137e-01
1.81275177e+00	2.18571407e-01	6.72654228e-01	3.24938725e-01
1.81969718e+00	2.09810134e-01	2.83101384e-01	7.41113063e-01
1.82664259e+00	1.46587495e-01	1.61648676e-01	9.06827690e-01
1.83358800e+00	1.03387219e-01	1.13640477e-01	9.09774596e-01
1.84053341e+00	5.76827495e-02	6.12551899e-02	9.41679384e-01
1.84747882e+00	3.82066372e-02	3.98968949e-02	9.57634356e-01
1.85442423e+00	2.73125916e-02	2.85013656e-02	9.58290633e-01
1.86136963e+00	1.92180640e-02	2.03320436e-02	9.45210640e-01
1.86831504e+00	1.25599803e-02	1.36485286e-02	9.20244278e-01
1.87526045e+00	7.69365676e-03	8.73633846e-03	8.80650034e-01
1.88220586e+00	4.27145198e-03	5.88509694e-03	7.25808262e-01
1.88915127e+00	1.68339427e-03	5.53717809e-03	3.04016639e-01
1.89609668e+00	2.42776735e-03	4.96664394e-03	4.88814456e-01
1.90304209e+00	4.81234244e-03	6.15494602e-03	7.81865905e-01
1.90998750e+00	6.79470038e-03	7.52787171e-03	9.02605762e-01
1.91693291e+00	8.79009009e-03	9.36256993e-03	9.38854413e-01
1.92387832e+00	1.04174277e-02	1.09506032e-02	9.51310857e-01
1.93082373e+00	1.20062788e-02	1.24457522e-02	9.64688878e-01
1.93776913e+00	1.35761300e-02	1.38965199e-02	9.76944590e-01
1.94471454e+00	1.58935843e-02	1.62781373e-02	9.76376100e-01
1.95165995e+00	1.72271003e-02	1.74851937e-02	9.85239318e-01
1.95860536e+00	1.84956709e-02	1.87287246e-02	9.87556352e-01
1.96555077e+00	2.01856715e-02	2.03798325e-02	9.90472883e-01
1.97249618e+00	2.16477894e-02	2.18306649e-02	9.91622999e-01
1.97944159e+00	2.32474625e-02	2.34631247e-02	9.90808461e-01
1.98638700e+00	2.45816768e-02	2.47719328e-02	9.92319696e-01
1.99333241e+00	2.58355391e-02	2.60377477e-02	9.92234020e-01
2.00027782e+00	2.74424591e-02	2.76783556e-02	9.91477222e-01
2.00722323e+00	2.92727853e-02	2.94392787e-02	9.94344514e-01
2.01416863e+00	3.12399059e-02	3.13719739e-02	9.95790254e-01
2.02111404e+00	3.23004103e-02	3.24130097e-02	9.96526102e-01
2.02805945e+00	3.35387098e-02	3.36391168e-02	9.97015173e-01
2.03500486e+00	3.53906806e-02	3.55332853e-02	9.95986730e-01
2.04195027e+00	3.75594707e-02	3.76796825e-02	9.96809639e-01
2.04889568e+00	3.85561564e-02	3.86615951e-02	9.97272778e-01
2.05584109e+00	4.05391589e-02	4.07141546e-02	9.95701846e-01
2.06278650e+00	4.35272503e-02	4.36880737e-02	9.96318826e-01
2.06973191e+00	4.53775823e-02	4.54711295e-02	9.97942712e-01
2.07667732e+00	4.70400295e-02	4.71365148e-02	9.97953066e-01
2.08362273e+00	4.86584391e-02	4.87430264e-02	9.98264628e-01
2.09056813e+00	5.04483974e-02	5.06130661e-02	9.96746519e-01
2.09751354e+00	5.40399822e-02	5.42284161e-02	9.96525182e-01
2.10445895e+00	5.72170645e-02	5.73526357e-02	9.97636182e-01
2.11140436e+00	5.96251043e-02	5.97490162e-02	9.97926127e-01
2.11834977e+00	6.25249383e-02	6.26362440e-02	9.98222983e-01
2.12529518e+00	6.55562796e-02	6.56754931e-02	9.98184809e-01
2.13224059e+00	6.94261884e-02	6.95634680e-02	9.98026556e-01
2.13918600e+00	7.33509903e-02	7.34671789e-02	9.98418496e-01
2.14613141e+00	7.78444648e-02	7.79974280e-02	9.98038868e-01
2.15307682e+00	8.31612827e-02	8.33311678e-02	9.97961326e-01
2.16002223e+00	8.87810532e-02	8.89351219e-02	9.98267628e-01
2.16696763e+00	9.41373333e-02	9.42838004e-02	9.98446529e-01
2.17391304e+00	1.00469307e-01	1.00648685e-01	9.98217786e-01
2.18085845e+00	1.08827796e-01	1.09163533e-01	9.96924451e-01
2.18780386e+00	1.20006293e-01	1.20408239e-01	9.96661802e-01
2.19474927e+00	1.31086948e-01	1.31488499e-01	9.96946114e-01
2.20169468e+00	1.43182086e-01	1.43659506e-01	9.96676724e-01
2.20864009e+00	1.58519222e-01	1.59277684e-01	9.95238112e-01
2.21558550e+00	1.80043878e-01	1.81326692e-01	9.92925400e-01
2.22253091e+00	2.07455592e-01	2.09021975e-01	9.92506130e-01
2.22947632e+00	2.42184884e-01	2.44657087e-01	9.89895233e-01
2.23642173e+00	2.94070570e-01	2.99176899e-01	9.82932074e-01
2.24336713e+00	3.79336511e-01	3.90468967e-01	9.71489525e-01
2.25031254e+00	5.22169824e-01	5.50251657e-01	9.48965474e-01
2.25725795e+00	7.90576224e-01	9.13853177e-01	8.65102014e-01
2.26420336e+00	1.00149264e+00	2.98625977e+00	3.35366886e-01
2.27114877e+00	1.03058079e+00	1.59233596e+00	6.47213160e-01
2.27809418e+00	6.44798411e-01	7.08909749e-01	9.09563470e-01
2.28503959e+00	4.39155980e-01	4.57221534e-01	9.60488402e-01
2.29198500e+00	3.30515686e-01	3.37454422e-01	9.79438004e-01
2.29893041e+00	2.70441827e-01	2.73892369e-01	9.87401833e-01
2.30587582e+00	2.28324396e-01	2.30928477e-01	9.88723431e-01
2.31282123e+00	1.91092948e-01	1.92946250e-01	9.90394720e-01
2.31976663e+00	1.61547522e-01	1.62779268e-01	9.92433028e-01
2.32671204e+00	1.39593091e-01	1.40407593e-01	9.94199023e-01
2.33365745e+00	1.23390431e-01	1.23909618e-01	9.95809958e-01
2.34060286e+00	1.10362211e-01	1.10833001e-01	9.95752264e-01
2.34754827e+00	9.85759597e-02	9.89725121e-02	9.95993308e-01
2.35449368e+00	8.87854829e-02	8.90783094e-02	9.96712707e-01
2.36143909e+00	8.09609086e-02	8.12228741e-02	9.96774733e-01
2.36838450e+00	7.41252618e-02	7.43613627e-02	9.96824952e-01
2.37532991e+00	6.78256847e-02	6.80395547e-02	9.96856681e-01
2.38227532e+00	6.22718365e-02	6.24405217e-02	9.97298465e-01
2.38922073e+00	5.72436621e-02	5.74080492e-02	9.97136514e-01
2.39616613e+00	5.26253563e-02	5.27564698e-02	9.97514741e-01
2.40311154e+00	4.84584457e-02	4.85979064e-02	9.97130315e-01
2.41005695e+00	4.49437294e-02	4.50811853e-02	9.96950927e-01
2.41700236e+00	4.18922947e-02	4.20208114e-02	9.96941594e-01
2.42394777e+00	3.87244861e-02	3.88696507e-02	9.96265350e-01
2.43089318e+00	3.57527775e-02	3.58513218e-02	9.97251306e-01
2.43783859e+00	3.32593685e-02	3.33350215e-02	9.97730523e-01
2.44478400e+00	3.06195261e-02	3.07210238e-02	9.96696149e-01
2.45172941e+00	2.81607233e-02	2.82612966e-02	9.96441309e-01
2.45867482e+00	2.60378455e-02	2.61462091e-02	9.95855476e-01
2.46562023e+00	2.42374717e-02	2.43612805e-02	9.94917803e-01
2.47256563e+00	2.23233246e-02	2.25108798e-02	9.91668242e-01
2.47951104e+00	2.03011360e-02	2.05348304e-02	9.88619610e-01
2.48645645e+00	1.85003844e-02	1.86125735e-02	9.93972401e-01
2.49340186e+00	1.71271359e-02	1.72408695e-02	9.93403258e-01
2.50034727e+00	1.56469554e-02	1.58474352e-02	9.87349385e-01
2.50729268e+00	1.40069934e-02	1.42344722e-02	9.84019163e-01
2.51423809e+00	1.25280459e-02	1.27207420e-02	9.84851821e-01
2.52118350e+00	1.10926634e-02	1.13047137e-02	9.81242311e-01
2.52812891e+00	9.63969990e-03	9.86567893e-03	9.77094427e-01
2.53507432e+00	8.56205276e-03	8.82860490e-03	9.69808125e-01
2.54201972e+00	7.12205945e-03	7.45060343e-03	9.55903708e-01
2.54896513e+00	5.86589654e-03	6.40230026e-03	9.16217032e-01
2.55591054e+00	4.77412333e-03	5.35914175e-03	8.90837294e-01
2.56285595e+00	3.72486557e-03	4.41842254e-03	8.43030638e-01
2.56980136e+00	2.80008184e-03	3.76229704e-03	7.44247943e-01
2.57674677e+00	1.93782189e-03	3.05053737e-03	6.35239520e-01
2.58369218e+00	1.13929003e-03	3.79795624e-03	2.99974502e-01
2.59063759e+00	2.07743451e-03	3.38728979e-03	6.13302857e-01
2.59758300e+00	2.81706989e-03	3.46630475e-03	8.12701158e-01
2.60452841e+00	3.16872499e-03	3.92517821e-03	8.07281816e-01
2.61147382e+00	3.88809413e-03	4.36156889e-03	8.91443934e-01
2.61841922e+00	4.72266918e-03	5.05904996e-03	9.33509101e-01
2.62536463e+00	6.09023652e-03	6.50574215e-03	9.36132477e-01
2.63231004e+00	7.37625224e-03	7.64518109e-03	9.64823744e-01
2.63925545e+00	7.60189250e-03	7.84606842e-03	9.68879200e-01
2.64620086e+00	8.00901781e-03	8.37188077e-03	9.56656937e-01
2.65314627e+00	9.71261538e-03	1.00373641e-02	9.67646019e-01
2.66009168e+00	1.08901256e-02	1.10732497e-02	9.83462484e-01
2.66703709e+00	1.18170493e-02	1.19676879e-02	9.87412890e-01
2.67398250e+00	1.23718507e-02	1.24918405e-02	9.90394541e-01
2.68092791e+00	1.27305282e-02	1.28507870e-02	9.90641908e-01
